Time (s),Temperature (K)
0.000326069953399298,2101.2275963048037
0.00032626126898953014,2101.407388656495
0.0003264525845797623,2101.586682738518
0.0003266439001699944,2101.7654806628316
0.00032683521576022656,2101.9437845292414
0.0003271238403831525,2102.2118489744776
0.00032741246500607847,2102.478800825812
0.0003277010896290044,2102.7446471388403
0.0003279897142519304,2103.009394908475
0.0003286698426179521,2103.628954123559
0.00032972063372527726,2104.57445666515
0.0003307714248326024,2105.5060247321094
0.00033182221593992757,2106.4239700596568
0.0003328730070472527,2107.3285949974716
0.0003339237981545779,2108.2201928789964
0.00033497458926190303,2109.099048339809
0.0003360253803692282,2109.965437627637
0.00033707617147655334,2110.819628911885
0.0003381269625838785,2111.6618825844635
0.00033917775369120365,2112.4924515458692
0.0003402285447985288,2113.3115814761522
0.00034127933590585396,2114.1195110932704
0.0003423301270131791,2114.916472400525
0.0003433809181205043,2115.7026909239335
0.00034443170922782943,2116.478385939546
0.0003454825003351546,2117.2437706912297
0.00034653329144247974,2117.9990525990875
0.0003475840825498049,2118.744433459377
0.00034863487365713005,2119.4801096359397
0.0003496856647644552,2120.20627224414
0.00035073645587178036,2120.9231073278384
0.0003517872469791055,2121.630796025044
0.00035283803808643067,2122.329514734984
0.0003538888291937558,2123.0194352726526
0.000354939620301081,2123.7007250166084
0.00035599041140840613,2124.373547053981
0.0003570412025157313,2125.038060319843
0.00035809199362305644,2125.6944197265766
0.0003591427847303816,2126.342776295537
0.00036019357583770675,2126.983277279522
0.0003612443669450319,2127.616066278244
0.00036229515805235706,2128.2412833544854
0.0003629774046620635,2128.6432283767617
0.000363435952074252,2128.91163832949
0.0003638944994864405,2129.1786599519696
0.000364353046898629,2129.4443041066397
0.0003648115943108175,2129.7085815402615
0.000365270141723006,2129.9715028858072
0.0003657286891351945,2130.233078664513
0.000366187236547383,2130.4933192872877
0.0003666457839595715,2130.752235056348
0.00036710433137176,2131.0098361660807
0.0003675628787839485,2131.266132705095
0.000368021426196137,2131.5211346569286
0.0003684799736083255,2131.774851901848
0.000368938521020514,2132.0272942181687
0.00036939706843270247,2132.2784712837692
0.00036985561584489097,2132.528392676979
0.00037031416325707946,2132.7770678783027
0.00037077271066926796,2133.0245062709296
0.00037108786431640895,2133.1938551413295
0.00037140301796354994,2133.3626271673743
0.00037171817161069093,2133.53082531769
0.0003720333252578319,2133.6984525401795
0.0003723484789049729,2133.8655117622125
0.0003726636325521139,2134.032005890855
0.0003729787861992549,2134.1979378130577
0.0003735229720709868,2134.483142610471
0.0003740671579427187,2134.7666942920596
0.0003746113438144506,2135.048607306313
0.0003751555296861825,2135.328895931031
0.0003756997155579144,2135.6075742761245
0.00037673660375074484,2136.134159092566
0.00037777349194357526,2136.6550430751354
0.0003788103801364057,2137.1703189638515
0.0003798472683292361,2137.6800774652456
0.00038088415652206653,2138.184407307174
0.00038192104471489695,2138.6833952933775
0.0003835313084532636,2139.4479216062014
0.0003851415721916302,2140.200078546573
0.00038675183592999684,2140.940165433017
0.00038836209966836347,2141.6684718498245
0.0003899723634067301,2142.3852780406373
0.0003915826271450967,2143.0908552862247
0.00039319289088346335,2143.7854662654163
0.00039480315462183,2144.469365397399
0.0003964134183601966,2145.142799166289
0.00039802368209856324,2145.8060064303904
0.00039963394583692987,2146.459218717791
0.0004012442095752965,2147.102660508624
0.0004028544733136631,2147.7365495038543
0.00040446473705202976,2148.3610968814555
0.0004060750007903964,2148.976507541195
0.000407685264528763,2149.582980338729
0.00040929552826712964,2150.180708308699
0.00041090579200549627,2150.769878878207
0.0004125160557438629,2151.350674071093
0.00041412631948222953,2151.9232707033625
0.00041573658322059616,2152.4878405686914
0.0004173468469589628,2153.0445506182236
0.0004189571106973294,2153.5935631318325
0.00042056737443569605,2154.1350358813384
0.0004221776381740627,2154.669122286966
0.0004237879019124293,2155.1959715691687
0.0004249598854876648,2155.574956125539
0.0004258244380367835,2155.852150882203
0.0004266889905859022,2156.127352663655
0.0004275535431350209,2156.4005827238016
0.0004284180956841396,2156.671862009874
0.0004292826482332583,2156.941211168896
0.00042990236247534625,2157.1331053075955
0.0004303434168213668,2157.269083902497
0.0004307844711673873,2157.40457186671
0.00043122552551340783,2157.539571826757
0.00043166657985942836,2157.674086390175
0.0004321076342054489,2157.8081181455996
0.0004325486885514694,2157.9416696629596
0.00043298974289748994,2158.0747434937093
0.00043343079724351047,2158.207342170988
0.000433871851589531,2158.339468209752
0.0004345339760367992,2158.536938017285
0.0004351961004840674,2158.7333566378684
0.0004358582249313356,2158.928732354633
0.0004365203493786038,2159.123073362496
0.0004377837615875753,2159.491057541415
0.0004390471737965468,2159.8553593514926
0.00044031058600551827,2160.216033146903
0.00044157399821448975,2160.5731322002803
0.00044283741042346124,2160.9267087313456
0.0004447612372387313,2161.458457289023
0.0004466850640540014,2161.9823329835863
0.0004486088908692715,2162.4985069095437
0.0004505327176845416,2163.0071451659746
0.0004524565444998117,2163.5084090501514
0.00045438037131508176,2164.002455219459
0.00045630419813035185,2164.489435847344
0.00045822802494562193,2164.969498785542
0.000460151851760892,2165.442787724267
0.0004620756785761621,2165.909442341315
0.0004639995053914322,2166.3695984402957
0.0004659233322067023,2166.8233880832972
0.00046784715902197237,2167.270939720243
0.00046977098583724246,2167.7123783139723
0.00047169481265251254,2168.1478254591507
0.00047361863946778263,2168.5773994957867
0.0004755424662830527,2169.0012156178523
0.0004774662930983228,2169.419385978523
0.0004793901199135929,2169.8320197907233
