Time (s),Temperature (K)
0.00022364329994891297,2136.246756439759
0.00022373870891693998,2138.0849381867515
0.000223834117884967,2139.9053627086987
0.000223929526852994,2141.708285790453
0.000224024935821021,2143.4939583344235
0.00022412034478904802,2145.2626264771907
0.00022421575375707503,2147.0145317008078
0.00022431116272510204,2148.749910940716
0.00022440657169312905,2150.4689966913484
0.00022450198066115606,2152.172017109295
0.00022459738962918308,2153.8591961135176
0.00022469279859721009,2155.5307534826284
0.0002247882075652371,2157.186904949468
0.0002248836165332641,2158.827862293197
0.0002250499937772292,2161.6536851944543
0.00022521637102119427,2164.43500923378
0.00022538274826515935,2167.172876017562
0.00022554912550912443,2169.868294875898
0.00022571550275308952,2172.522244235189
0.0002258818799970546,2175.1356727172238
0.00022604825724101968,2177.7095001503276
0.00022621463448498476,2180.24461862861
0.00022638101172894984,2182.7418935986393
0.00022654738897291492,2185.202164879665
0.00022671376621688,2187.626247590801
0.0002268801434608451,2190.014933023316
0.00022699388011719946,2191.627881820929
0.00022710761677355383,2193.224887787166
0.0002272213534299082,2194.806185672419
0.00022730055024477435,2195.898116282012
0.0002273584814316814,2196.692137508345
0.00022741641261858845,2197.482213774313
0.0002274743438054955,2198.2683743422917
0.00022751710324018577,2198.846150463173
0.00022755986267487604,2199.4218206426212
0.00022760262210956632,2199.9953963470075
0.0002276453815442566,2200.566888959194
0.00022768814097894687,2201.136309779653
0.00022773090041363714,2201.7036700267645
0.00022777365984832742,2202.2689808379514
0.0002278164192830177,2202.8322532702136
0.00022785917871770797,2203.393498300692
0.00022790193815239824,2203.952726827697
0.00022794469758708852,2204.509949670998
0.0002279874570217788,2205.0651775732085
0.00022803021645646907,2205.61842120014
0.00022807297589115934,2206.169691141193
0.00022811573532584962,2206.7189979103214
0.0002281584947605399,2207.2663519464886
0.00022820125419523017,2207.811763614585
0.00022824401362992044,2208.3552432059178
0.00022828677306461071,2208.896800939213
0.000228329532499301,2209.4364469608236
0.00022837229193399126,2209.974191345628
0.00022841505136868154,2210.510044097485
0.00022845781080337181,2211.0440151498437
0.0002285005702380621,2211.5761143664054
0.00022854332967275236,2212.1063515417527
0.00022858608910744264,2212.6347364020403
0.00022862884854213291,2213.161278605513
0.0002286716079768232,2213.685987743304
0.00022871436741151346,2214.208873339341
0.00022875712684620374,2214.729944851717
0.00022879988628089401,2215.249211673152
0.0002288426457155843,2215.766683130867
0.00022887370129374206,2216.1413951847867
0.00022890475687189983,2216.5151686150825
0.0002289358124500576,2216.888006931607
0.00022896686802821538,2217.2599136266376
0.00022899792360637315,2217.6308921751292
0.00022902897918453092,2218.000946034694
0.0002290600347626887,2218.37007864564
0.00022909109034084646,2218.7382934311554
0.00022912214591900424,2219.1055937974506
0.000229153201497162,2219.4719831338207
0.00022918425707531978,2219.837464812729
0.00022921531265347755,2220.202042189934
0.00022924636823163532,2220.5657186046037
0.0002292980652598836,2221.169127532809
0.0002293497622881319,2221.770064232901
0.00022940145931638019,2222.368543806873
0.00022945315634462847,2222.964581233342
0.00022954079574957168,2223.969476397097
0.00022962843515451488,2224.967467370559
0.0002297160745594581,2225.958624760816
0.00022985290432052881,2227.4926018758315
0.00022998973408159954,2229.0103513996223
0.00023012656384267027,2230.51212828321
0.000230263393603741,2231.9981821396614
0.00023040022336481172,2233.468757393869
0.00023063205987995617,2235.925755310194
0.00023086389639510063,2238.340134386549
0.0002310957329102451,2240.7129878578075
0.00023132756942538955,2243.0453716660318
0.000231559405940534,2245.3383060131273
0.00023179124245567846,2247.592776868391
0.00023202307897082292,2249.8097374110134
0.00023225491548596738,2251.9901093882145
0.00023248675200111184,2254.134784390745
0.0002327185885162563,2256.244625071585
0.00023295042503140075,2258.320466313911
0.0002331822615465452,2260.3631163420187
0.00023341409806168967,2262.37335777905
0.00023358050202211623,2263.7966824023742
0.00023369941784497818,2264.8039824616444
0.00023381833366784013,2265.803192653223
0.00023393724949070208,2266.79440904407
0.00023405616531356404,2267.777726174457
0.000234175081136426,2268.7532370881045
0.00023429399695928794,2269.721033360804
0.0002344129127821499,2270.681205129453
0.00023453182860501184,2271.6338411207903
0.0002346507444278738,2272.5790286789384
0.00023476966025073575,2273.516853792291
0.0002348885760735977,2274.4474011193734
0.00023500749189645965,2275.370754014466
0.0002351264077193216,2276.286994552099
0.00023524532354218355,2277.196203552903
0.00023533186816277602,2277.8535328229273
0.00023541841278336848,2278.507210196228
0.00023550495740396095,2279.157265615964
0.0002355915020245534,2279.8037286958393
0.00023567804664514588,2280.4466287248288
0.00023576459126573834,2281.085994671602
0.0002358511358863308,2281.721855188735
0.00023598698570217262,2282.712968766168
0.00023612283551801443,2283.695622855228
0.00023625868533385625,2284.669923719098
0.00023639453514969806,2285.635975831674
0.00023653038496553987,2286.5938819170633
0.0002367416748906935,2288.0677821512727
0.0002369529648158471,2289.522592895007
0.00023716425474100072,2290.958676623134
0.00023737554466615434,2292.376386608913
0.00023758683459130795,2293.7760672254385
0.00023779812451646157,2295.1580542156676
0.00023800941444161519,2296.52267495347
0.0002382207043667688,2297.870248702312
0.00023843199429192242,2299.201086867097
0.00023864328421707603,2300.515493237102
0.00023885457414222965,2301.8137642186525
0.00023906586406738327,2303.096189055576
0.00023927715399253688,2304.3630500484355
0.0002394884439176905,2305.6146227616778
0.00023969973384284411,2306.851176221827
0.0002398470238757822,2307.7044323130895
0.00023999431390872027,2308.5506048187503
0.00024014160394165835,2309.3897795292014
0.00024028889397459643,2310.2220408350795
0.0002404361840075345,2311.047471758075
0.00024053533895281707,2311.599342120694
0.00024063449389809962,2312.148178637694
0.00024073364884338218,2312.6940056287845
0.00024083280378866474,2313.2368471510686
0.0002409319587339473,2313.776727002204
0.00024103111367922985,2314.3136687248875
0.0002411302686245124,2314.847695609861
0.00024122942356979497,2315.378830700093
0.0002412984375184763,2315.746817276018
0.0002413674514671576,2316.1134216014334
0.00024143646541583894,2316.4786512379
0.00024150547936452026,2316.842513691354
0.00024157449331320158,2317.205016412303
0.0002416435072618829,2317.566166796889
0.00024171252121056423,2317.925972186707
0.00024178153515924555,2318.2844398697794
0.00024185054910792688,2318.6415770809826
0.0002419195630566082,2318.9973910025938
0.00024203292504623318,2319.578996044045
0.00024214628703585816,2320.157081208004
0.00024225964902548314,2320.73167742042
0.00024237301101510812,2321.3028152417464
0.0002424863730047331,2321.8705248726733
0.00024259973499435807,2322.434836158998
0.00024271309698398305,2322.9957785971806
0.00024282645897360803,2323.553381338827
0.000242939820963233,2324.107673196083
0.000243053182952858,2324.658682646672
0.00024316654494248297,2325.2064378388586
0.00024327990693210795,2325.7509665960347
0.00024339326892173292,2326.29229642144
0.0002435066309113579,2326.8304545025444
0.00024361999290098288,2327.3654677161135
0.00024373335489060786,2327.897362632107
0.00024384671688023284,2328.4261655183122
0.00024396007886985782,2328.9519023447674
0.0002440734408594828,2329.474598787895
0.00024418680284910775,2329.9942802348837
0.0002443001648387327,2330.5109717872215
0.00024441352682835765,2331.024698265084
0.0002445268888179826,2331.535484211206
0.00024464025080760755,2332.043353894875
0.0002447536127972325,2332.5483313157233
0.00024486697478685746,2333.050440207422
0.00024503733826256654,2333.7996798295703
0.0002452077017382756,2334.542572430495
0.0002453780652139847,2335.2791952863536
0.00024554842868969377,2336.0096244085566
0.0002458088603762924,2337.114417258926
0.000246069292062891,2338.2051722599304
0.0002463297237494896,2339.2821446315343
0.0002465901554360882,2340.345583369551
0.0002468505871226868,2341.3957314419713
0.0002471110188092854,2342.432825965433
0.000247371450495884,2343.45709837626
0.0002476318821824826,2344.4687745998226
0.0002478923138690812,2345.468075215839
0.0002481527455556798,2346.4552156176105
0.0002484131772422784,2347.4304061647035
0.00024867360892887703,2348.393852330025
0.00024893404061547564,2349.3457548416454
0.00024919447230207424,2350.2863098200914
0.00024945490398867285,2351.2157089106286
0.00024971533567527145,2352.1341394114424
0.00024997576736187006,2353.0417843967657
0.00025023619904846866,2353.938822837112
0.00025049663073506727,2354.825429712207
0.00025075706242166587,2355.7017761257184
0.0002510174941082645,2356.568029411564
0.0002512779257948631,2357.4243532362943
0.0002515383574814617,2358.270907700852
0.0002517987891680603,2359.1078494403923
0.0002520592208546589,2359.935331715791
0.0002523196525412575,2360.753504505517
0.0002524945266692189,2361.297738643922
0.0002526146138563818,2361.669097835598
0.00025273470104354473,2362.0385434378363
0.00025285478823070765,2362.4060892801167
0.00025297487541787057,2362.77174905661
0.0002530949626050335,2363.1355363281828
0.0002532150497921964,2363.497464524514
0.0002533351369793593,2363.8575469454986
0.00025345522416652224,2364.2157967631924
0.00025357531135368515,2364.572227022523
0.00025365694892338686,2364.8135027904586
0.0002537138529009296,2364.9811879811377
0.00025377075687847234,2365.1484708251705
0.0002538276608560151,2365.3153526725455
0.0002539207937151406,2365.587620968797
0.0002540139265742661,2365.8588245777546
0.0002541070594333916,2366.1289693125896
0.0002542001922925171,2366.3980609439404
0.0002542933251516426,2366.6661051997817
0.0002543864580107681,2366.9331077664237
0.0002544795908698936,2367.1990742884664
0.0002545727237290191,2367.4640103692695
0.0002546658565881446,2367.727921571237
0.0002547589894472701,2367.9908134164702
0.0002548521223063956,2368.2526913867478
0.0002549452551655211,2368.513560924436
0.0002550383880246466,2368.7734274324657
0.0002551315208837721,2369.0322962747496
0.0002552246537428976,2369.290172776407
0.0002553177866020231,2369.547062224443
0.0002554109194611486,2369.8029698676246
0.00025550405232027413,2370.0579009174944
0.00025559718517939963,2370.311860548241
0.00025569031803852514,2370.5648538970977
0.00025578345089765064,2370.816886064552
0.00025587658375677614,2371.067962114921
0.00025596971661590164,2371.318087076574
0.00025606284947502715,2371.5672659422953
0.00025615598233415265,2371.815503669578
0.00025624911519327815,2372.062805180912
0.00025638927436027586,2372.4332246644713
0.00025652943352727357,2372.8015513269593
0.00025666959269427127,2373.167801519474
0.000256809751861269,2373.5319914163147
0.00025705786539929675,2374.171687542056
0.00025730597893732453,2374.8050647935556
0.0002575540924753523,2375.432209162328
0.0002578022060133801,2376.053204961112
0.00025805031955140786,2376.668134905131
0.00025829843308943564,2377.2770802279238
0.0002585465466274634,2377.8801207363717
0.0002587946601654912,2378.477334825943
0.00025904277370351897,2379.0687994951304
0.00025942659975963236,2379.9726310768333
0.00025981042581574575,2380.8631578682243
0.00026019425187185914,2381.7406461969285
0.00026057807792797253,2382.605355267703
0.0002609619039840859,2383.4575374102096
0.0002613457300401993,2384.2974382998686
0.0002617295560963127,2385.125297171511
0.0002621133821524261,2385.941347030818
0.0002624972082085395,2386.7458148604305
0.0002628810342646529,2387.538921817355
0.00026326486032076627,2388.3208834215493
0.00026364868637687966,2389.0919097365445
0.00026403251243299305,2389.8522055434823
0.00026441633848910644,2390.601970508426
0.00026480016454521983,2391.341399343805
0.0002651839906013332,2392.0706819631414
0.0002655678166574466,2392.790003630787
0.00026595164271356,2393.4995451057666
0.0002663354687696734,2394.199482777464
0.0002667192948257868,2394.889988802609
0.0002671031208819002,2395.57123123347
0.00026748694693801356,2396.2433741378545
0.00026787077299412695,2396.9065777204282
0.00026825459905024035,2397.5609984396024
0.00026863842510635374,2398.2067891167576
0.0002690222511624671,2398.844099041271
0.0002692777079961757,2399.2636344299203
0.00026944936443070046,2399.543492060912
0.00026962102086522524,2399.82171435772
0.00026979267729975,2400.098313827647
0.0002699643337342748,2400.3733028501565
0.00027013599016879956,2400.6466936788916
0.00027030764660332434,2400.9184984437998
0.0002704793030378491,2401.188729152435
0.0002706509594723739,2401.4573976918923
0.00027082261590689866,2401.7245158295473
0.0002709389510566061,2401.904671861104
0.00027101851086092424,2402.0274726866855
0.0002710980706652424,2402.1499457904647
0.0002711776304695605,2402.2720923108063
0.00027125719027387864,2402.3939133807994
0.00027133675007819677,2402.5154101283206
0.0002714932958175132,2402.7535304527746
0.00027164984155682965,2402.9904079445528
0.0002718063872961461,2403.226051026917
0.0002719629330354625,2403.460468045342
0.00027225236261604825,2403.8906688734824
0.000272541792196634,2404.3167584883577
0.0002728312217772197,2404.7387877034084
0.00027312065135780543,2405.156806443353
0.00027341008093839116,2405.5708637821526
0.0002736995105189769,2405.981008005485
0.0002739889400995626,2406.3872866405063
0.0002744392751636098,2407.0118553201614
0.000274889610227657,2407.627351261397
0.00027533994529170417,2408.233942833537
0.00027579028035575135,2408.8317942933418
0.00027624061541979853,2409.421065923956
0.0002766909504838457,2410.0019141569846
0.0002771412855478929,2410.5744916865146
0.0002775916206119401,2411.138947580553
0.00027804195567598727,2411.695427390238
0.00027849229074003445,2412.24407325559
0.00027894262580408164,2412.785024007256
0.0002793929608681288,2413.3184152642757
0.000279843295932176,2413.8443795282965
0.0002802936309962232,2414.3630462744577
0.0002807439660602704,2414.8745420391624
0.00028119430112431756,2415.3789905047547
0.00028164463618836474,2415.8765125812934
0.0002820949712524119,2416.3672264854235
0.0002825453063164591,2416.851247816606
0.0002829956413805063,2417.3286896306504
0.0002834459764445535,2417.7996625108617
0.00028389631150860066,2418.2642746366437
0.00028434664657264784,2418.7226318499725
0.00028479698163669503,2419.1748377197514
0.0002852473167007422,2419.6209936026585
0.0002856976517647894,2420.061198704823
0.0002861479868288366,2420.495550139174
0.00028659832189288376,2420.9241429810163
0.00028704865695693095,2421.347070322807
0.00028749899202097813,2421.764423326505
0.0002879493270850253,2422.1762912747613
0.0002883996621490725,2422.582761619918
0.0002888499972131197,2422.9839200308857
0.00028930033227716687,2423.3798504404294
0.00028975066734121405,2423.7706350900976
0.00029020100240526123,2424.156354571892
0.00029051168490381397,2424.4195480549715
0.0002908223674023667,2424.680393891221
0.00029113304990091945,2424.938917232788
0.0002914437323994722,2425.195142888334
0.0002917544148980249,2425.449095329305
0.00029223347720829066,2425.836282414596
0.0002927125395185564,2426.218208874563
0.0002931916018288221,2426.5949599153478
0.00029367066413908785,2426.9666190014254
0.0002941497264493536,2427.3332679021714
0.0002946287887596193,2427.6949867339376
0.00029545601613199996,2428.3082118835678
0.0002962832435043806,2428.90736360733
0.00029711047087676125,2429.49282175514
0.0002979376982491419,2430.064953394977
0.00029876492562152255,2430.6241134130805
0.0002995921529939032,2431.1706449892395
0.00030041938036628384,2431.704880032738
0.0003012466077386645,2432.2271396436367
0.00030207383511104513,2432.73773458011
0.0003029010624834258,2433.236965690691
0.0003037282898558064,2433.7251243043775
0.00030455551722818707,2434.202492599039
0.0003053827446005677,2434.669343960947
0.00030620997197294836,2435.12594333271
0.000307037199345329,2435.572547541438
0.00030786442671770965,2436.00940560836
0.0003086916540900903,2436.4367590426855
0.00030951888146247094,2436.85484212531
0.0003103461088348516,2437.263882177959
0.00031094081082218706,2437.552481518035
0.00031136173507931465,2437.754037263212
0.0003116663375600319,2437.898509577852
0.00031197094004074914,2438.041831691321
0.0003122755425214664,2438.184013899406
0.0003125801450021836,2438.325066387314
0.00031288474748290086,2438.4649992315103
0.0003131893499636181,2438.603822400667
0.00031340721444247027,2438.7024393559122
0.00031356188255069167,2438.7721107666152
0.00031367486949498876,2438.8228292198764
0.00031378785643928586,2438.8733984834626
0.00031390084338358296,2438.923819048683
0.00031401383032788005,2438.974091404878
0.00031412681727217715,2439.024216039517
0.00031423980421647424,2439.074193438085
0.00031435279116077134,2439.1240240842867
0.00031446577810506843,2439.173708459799
0.00031457876504936553,2439.2232470446143
0.0003146597740549053,2439.2586755852303
0.00031471785640579454,2439.2840314837795
0.00031477593875668376,2439.30934913679
0.000314834021107573,2439.334628608699
0.0003148921034584622,2439.3598699637882
0.00031495018580935145,2439.3850732662345
0.0003150082681602407,2439.4102385800666
0.0003150663505111299,2439.4353659692224
0.00031512443286201914,2439.460455497475
0.00031518251521290837,2439.485507228515
0.0003152405975637976,2439.5105212258363
0.0003152986799146868,2439.5354975528858
0.00031535676226557605,2439.5604362728864
0.0003154148446164653,2439.5853374490694
0.0003154729269673545,2439.6102011443704
0.00031551477107658065,2439.628090436068
0.00031554524566846146,2439.6411067963027
0.00031557572026034227,2439.6541128773233
0.0003156061948522231,2439.6671086881997
0.0003156366694441039,2439.680094237975
0.0003156671440359847,2439.6930695356673
0.00031571661294092616,2439.71411031831
0.00031576608184586763,2439.735124148521
0.0003158155507508091,2439.756111064769
0.0003158650196557506,2439.777071105456
0.00031591448856069205,2439.7980043089187
0.00031604662886012007,2439.8537893459193
0.0003163032708112485,2439.961591037264
0.00031655991276237697,2440.068679467611
0.0003168165547135054,2440.175059886644
0.00031707319666463387,2440.280737496495
0.0003173298386157623,2440.385717452975
0.0003179047172012418,2440.618367229165
0.00031847959578672127,2440.847598597422
0.00031905447437220074,2441.073467234157
0.0003196293529576802,2441.296027671136
0.0003202042315431597,2441.515333328746
0.00032077911012863916,2441.7314366155647
0.00032135398871411863,2441.944388981683
0.0003219288672995981,2442.1542409303174
0.0003228362784724451,2442.479290344858
0.0003237436896452921,2442.7969286162506
0.00032465110081813907,2443.1073404585895
0.00032555851199098605,2443.4107052603285
0.00032646592316383304,2443.707197282647
0.00032737333433668003,2443.996985834467
0.000328280745509527,2444.280235437164
0.000329188156682374,2444.5571059856247
0.000330095567855221,2444.8277529053807
0.00033157016544833,2445.254683603666
0.00033264660159289385,2445.556570608298
0.0003337230377374577,2445.850478835792
0.00033479947388202156,2446.13663466006
0.0003358759100265854,2446.4152572167045
0.00033695234617114926,2446.686558634341
0.0003380287823157131,2446.950744320663
0.00033910521846027697,2447.208013244067
0.0003401816546048408,2447.45855817468
0.00034125809074940467,2447.7025658981565
0.0003423345268939685,2447.9402174261722
0.0003434109630385324,2448.1716882086894
0.00034448739918309623,2448.3971483391692
0.0003455638353276601,2448.616762745401
0.00034664027147222393,2448.8306913689453
0.0003477167076167878,2449.0390893384583
0.00034879314376135164,2449.24210713855
0.0003498695799059155,2449.439890770764
0.00035094601605047934,2449.632581907451
0.0003520224521950432,2449.820318038303
0.00035309888833960705,2450.003232612232
0.0003541753244841709,2450.1814551732027
0.00035525176062873475,2450.355111490404
0.0003563281967732986,2450.5243236834067
0.00035740463291786246,2450.6892103425344
0.0003584810690624263,2450.849886644394
0.00036029687088501836,2451.111694355468
0.0003621126727076104,2451.3623549862677
0.0003639284745302025,2451.6023606547533
0.00036574427635279453,2451.8321802823993
0.0003675600781753866,2452.0522607985367
0.00036937587999797864,2452.2630282851637
0.0003711916818205707,2452.4648890613903
0.00037300748364316275,2452.65823069854
0.0003748232854657548,2452.8434229685968
0.00037663908728834686,2453.0208187369035
0.0003784548891109389,2453.1907548067725
0.000380270690933531,2453.3535527175954
0.00038208649275612303,2453.5095194969044
0.0003839022945787151,2453.658948369222
0.00038571809640130714,2453.802119425801
0.0003875338982238992,2453.939300258363
0.00038934970004649125,2454.0707465587298
0.0003911655018690833,2454.196702686057
0.00039298130369167536,2454.3174022037115
0.0003947971055142674,2454.4330683878625
0.00039661290733685947,2454.543914709606
0.0003984287091594515,2454.650145292141
0.0004002445109820436,2454.7519553444204
0.00040206031280463564,2454.8495315726454
0.0004038761146272277,2454.943052570949
0.00040569191644981975,2455.0326891924706
0.0004075077182724118,2455.1186049019448
0.00040932352009500386,2455.200956110829
0.00041205380382458443,2455.3183993162447
0.000414784087554165,2455.428602215099
0.00041751437128374557,2455.532015889709
0.00042024465501332614,2455.629062758177
0.0004229749387429067,2455.7201384458995
0.0004257052224724873,2455.805613547875
0.00042843550620206785,2455.8858352768098
0.0004311657899316484,2455.96112898899
0.000433896073661229,2456.0317995960245
0.00043662635739080956,2456.098132880476
0.00043935664112039013,2456.1603967278443
0.0004420869248499707,2456.2188422771274
0.0004448172085795513,2456.2737049924895
0.00044754749230913185,2456.325205661903
0.0004502777760387124,2456.3735513297897
0.000453008059768293,2456.4189361687972
0.00045573834349787356,2456.46154229521
0.00045846862722745413,2456.501540530274
0.0004611989109570347,2456.5390911115855
0.00046392919468661527,2456.5743443583724
0.00046665947841619584,2456.607441294216
0.0004693897621457764,2456.6385142300987
0.000472120045875357,2456.6676873086376
0.00047485032960493755,2456.6950770143585
0.0004775806133345181,2456.720792651488
0.0004803108970640987,2456.7449367910654
0.00048304118079367926,2456.7676056897094
0.00048577146452325983,2456.7888896819068
0.0004885017482528403,2456.8088735474807
0.0004912320319824209,2456.8276368558863
0.0004939623157120015,2456.8452542888426
0.0004966925994415821,2456.8617959427143
0.0005008302257017204,2456.884959402545
0.0005049678519618587,2456.9060139028234
0.0005091054782219971,2456.9251517164935
0.0005132431044821354,2456.94254755195
0.0005173807307422738,2456.958360141666
0.0005215183570024121,2456.9727337117406
0.0005256559832625505,2456.9857993280616
0.0005297936095226888,2456.997676106963
0.0005339312357828271,2457.008472302563
0.0005380688620429655,2457.0182862948664
0.0005422064883031038,2457.0272074934196
0.0005463441145632422,2457.0353171601655
0.0005504817408233805,2457.0426891543943
0.0005546193670835189,2457.0493906072575
0.0005587569933436572,2457.0554825348245
0.0005628946196037956,2457.0610203962456
0.0005670322458639339,2457.066054601163
0.0005711698721240722,2457.07063097021
0.0005753074983842106,2457.0747911530357
0.0005794451246443489,2457.078573008244
0.0005835827509044873,2457.0820109488704
0.0005877203771646256,2457.085136256369
0.000591858003424764,2457.0879773658376
0.0005959956296849023,2457.0905601251634
0.0006001332559450406,2457.092908030557
0.000604270882205179,2457.0950424406606
0.000610533394405204,2457.0979096043316
0.0006167959066052291,2457.1003915097294
0.0006230584188052542,2457.1025399404375
0.0006293209310052792,2457.10439972608
0.0006355834432053043,2457.1060096536917
0.0006418459554053293,2457.107403284742
0.0006481084676053544,2457.1086096743556
0.0006543709798053794,2457.109653982061
0.0006606334920054045,2457.1105579885916
0.0006668960042054296,2457.111340544469
0.0006731585164054546,2457.1120179650075
0.0006794210286054797,2457.112604374334
0.0006856835408055047,2457.113112000525
0.0006919460530055298,2457.1135514289053
0.0006982085652055549,2457.113931821819
0.0007044710774055799,2457.114261110201
0.000710733589605605,2457.114546159689
0.00071699610180563,2457.114792913827
0.0007232586140056551,2457.115006517643
0.0007328831826320551,2457.115280210839
0.0007425077512584552,2457.1154994567632
0.0007521323198848552,2457.1156750965624
0.0007617568885112553,2457.1158158208295
0.0007713814571376553,2457.115928574983
0.0007810060257640554,2457.1160189109314
0.0007906305943904554,2457.116091280279
0.0008002551630168555,2457.1161492577367
0.0008098797316432555,2457.1161957088057
0.0008195043002696556,2457.116232925578
0.0008291288688960556,2457.116262742162
0.0008438295645363492,2457.116297236113
0.0008585302601766429,2457.1163217971
0.0008732309558169365,2457.116339298811
0.0008879316514572301,2457.1163517920572
0.0009026323470975237,2457.1163607146564
0.0009173330427378173,2457.116367077502
0.0009320337383781109,2457.1163716085734
0.0009467344340184045,2457.1163748377576
0.0009614351296586981,2457.1163771434262
0.0009761358252989917,2457.116378789865
0.001001799848678379,2457.116380607771
