time, temperature((0)(15))
0.0005121, 2456.99
0.0005122, 2456.99
0.0005123, 2456.99
0.0005124, 2456.99
0.0005125, 2456.99
0.0005126, 2456.99
0.0005127, 2456.99
0.0005128, 2456.99
0.0005129, 2456.99
0.000513, 2456.99
0.0005131, 2456.99
0.0005132, 2456.99
0.0005133, 2456.99
0.0005134, 2456.99
0.0005135, 2456.99
0.0005136, 2456.99
0.0005137, 2456.99
0.0005138, 2456.99
0.0005139, 2456.99
0.000514, 2456.99
0.0005141, 2456.99
0.0005142, 2456.99
0.0005143, 2456.99
0.0005144, 2456.99
0.0005145, 2456.99
0.0005146, 2456.99
0.0005147, 2456.99
0.0005148, 2457
0.0005149, 2457
0.000515, 2457
0.0005151, 2457
0.0005152, 2457
0.0005153, 2457
0.0005154, 2457
0.0005155, 2457
0.0005156, 2457
0.0005157, 2457
0.0005158, 2457
0.0005159, 2457
0.000516, 2457
0.0005161, 2457
0.0005162, 2457
0.0005163, 2457
0.0005164, 2457
0.0005165, 2457
0.0005166, 2457
0.0005167, 2457
0.0005168, 2457
0.0005169, 2457
0.000517, 2457
0.0005171, 2457
0.0005172, 2457
0.0005173, 2457
0.0005174, 2457
0.0005175, 2457.01
0.0005176, 2457.01
0.0005177, 2457.01
0.0005178, 2457.01
0.0005179, 2457.01
0.000518, 2457.01
0.0005181, 2457.01
0.0005182, 2457.01
0.0005183, 2457.01
0.0005184, 2457.01
0.0005185, 2457.01
0.0005186, 2457.01
0.0005187, 2457.01
0.0005188, 2457.01
0.0005189, 2457.01
0.000519, 2457.01
0.0005191, 2457.01
0.0005192, 2457.01
0.0005193, 2457.01
0.0005194, 2457.01
0.0005195, 2457.01
0.0005196, 2457.01
0.0005197, 2457.01
0.0005198, 2457.01
0.0005199, 2457.01
0.00052, 2457.01
0.0005201, 2457.01
0.0005202, 2457.01
0.0005203, 2457.01
0.0005204, 2457.01
0.0005205, 2457.01
0.0005206, 2457.02
0.0005207, 2457.02
0.0005208, 2457.02
0.0005209, 2457.02
0.000521, 2457.02
0.0005211, 2457.02
0.0005212, 2457.02
0.0005213, 2457.02
0.0005214, 2457.02
0.0005215, 2457.02
0.0005216, 2457.02
0.0005217, 2457.02
0.0005218, 2457.02
0.0005219, 2457.02
0.000522, 2457.02
0.0005221, 2457.02
0.0005222, 2457.02
0.0005223, 2457.02
0.0005224, 2457.02
0.0005225, 2457.02
0.0005226, 2457.02
0.0005227, 2457.02
0.0005228, 2457.02
0.0005229, 2457.02
0.000523, 2457.02
0.0005231, 2457.02
0.0005232, 2457.02
0.0005233, 2457.02
0.0005234, 2457.02
0.0005235, 2457.02
0.0005236, 2457.03
0.0005237, 2457.03
0.0005238, 2457.03
0.0005239, 2457.03
0.000524, 2457.03
0.0005241, 2457.03
0.0005242, 2457.03
0.0005243, 2457.03
0.0005244, 2457.03
0.0005245, 2457.03
0.0005246, 2457.03
0.0005247, 2457.03
0.0005248, 2457.03
0.0005249, 2457.03
0.000525, 2457.03
0.0005251, 2457.03
0.0005252, 2457.03
0.0005253, 2457.03
0.0005254, 2457.03
0.0005255, 2457.03
0.0005256, 2457.03
0.0005257, 2457.03
0.0005258, 2457.03
0.0005259, 2457.03
0.000526, 2457.03
0.0005261, 2457.03
0.0005262, 2457.03
0.0005263, 2457.03
0.0005264, 2457.03
0.0005265, 2457.03
0.0005266, 2457.03
0.0005267, 2457.03
0.0005268, 2457.03
0.0005269, 2457.04
0.000527, 2457.04
0.0005271, 2457.04
0.0005272, 2457.04
0.0005273, 2457.04
0.0005274, 2457.04
0.0005275, 2457.04
0.0005276, 2457.04
0.0005277, 2457.04
0.0005278, 2457.04
0.0005279, 2457.04
0.000528, 2457.04
0.0005281, 2457.04
0.0005282, 2457.04
0.0005283, 2457.04
0.0005284, 2457.04
0.0005285, 2457.04
0.0005286, 2457.04
0.0005287, 2457.04
0.0005288, 2457.04
0.0005289, 2457.04
0.000529, 2457.04
0.0005291, 2457.04
0.0005292, 2457.04
0.0005293, 2457.04
0.0005294, 2457.04
0.0005295, 2457.04
0.0005296, 2457.04
0.0005297, 2457.04
0.0005298, 2457.04
0.0005299, 2457.04
0.00053, 2457.04
0.0005301, 2457.04
0.0005302, 2457.04
0.0005303, 2457.05
0.0005304, 2457.05
0.0005305, 2457.05
0.0005306, 2457.05
0.0005307, 2457.05
0.0005308, 2457.05
0.0005309, 2457.05
0.000531, 2457.05
0.0005311, 2457.05
0.0005312, 2457.05
0.0005313, 2457.05
0.0005314, 2457.05
0.0005315, 2457.05
0.0005316, 2457.05
0.0005317, 2457.05
0.0005318, 2457.05
0.0005319, 2457.05
0.000532, 2457.05
0.0005321, 2457.05
0.0005322, 2457.05
0.0005323, 2457.05
0.0005324, 2457.05
0.0005325, 2457.05
0.0005326, 2457.05
0.0005327, 2457.05
0.0005328, 2457.05
0.0005329, 2457.05
0.000533, 2457.05
0.0005331, 2457.05
0.0005332, 2457.05
0.0005333, 2457.05
0.0005334, 2457.05
0.0005335, 2457.05
0.0005336, 2457.05
0.0005337, 2457.05
0.0005338, 2457.05
0.0005339, 2457.05
0.000534, 2457.05
0.0005341, 2457.05
0.0005342, 2457.05
0.0005343, 2457.06
0.0005344, 2457.05
0.0005345, 2457.05
0.0005346, 2457.06
0.0005347, 2457.06
0.0005348, 2457.06
0.0005349, 2457.06
0.000535, 2457.06
0.0005351, 2457.06
0.0005352, 2457.06
0.0005353, 2457.06
0.0005354, 2457.06
0.0005355, 2457.06
0.0005356, 2457.06
0.0005357, 2457.06
0.0005358, 2457.06
0.0005359, 2457.06
0.000536, 2457.06
0.0005361, 2457.06
0.0005362, 2457.06
0.0005363, 2457.06
0.0005364, 2457.06
0.0005365, 2457.06
0.0005366, 2457.06
0.0005367, 2457.06
0.0005368, 2457.06
0.0005369, 2457.06
0.000537, 2457.06
0.0005371, 2457.06
0.0005372, 2457.06
0.0005373, 2457.06
0.0005374, 2457.06
0.0005375, 2457.06
0.0005376, 2457.06
0.0005377, 2457.06
0.0005378, 2457.06
0.0005379, 2457.06
0.000538, 2457.06
0.0005381, 2457.06
0.0005382, 2457.06
0.0005383, 2457.06
0.0005384, 2457.06
0.0005385, 2457.06
0.0005386, 2457.06
0.0005387, 2457.06
0.0005388, 2457.06
0.0005389, 2457.07
0.000539, 2457.07
0.0005391, 2457.07
0.0005392, 2457.07
0.0005393, 2457.07
0.0005394, 2457.07
0.0005395, 2457.07
0.0005396, 2457.07
0.0005397, 2457.07
0.0005398, 2457.07
0.0005399, 2457.07
0.00054, 2457.07
0.0005401, 2457.07
0.0005402, 2457.07
0.0005403, 2457.07
0.0005404, 2457.07
0.0005405, 2457.07
0.0005406, 2457.07
0.0005407, 2457.07
0.0005408, 2457.07
0.0005409, 2457.07
0.000541, 2457.07
0.0005411, 2457.07
0.0005412, 2457.07
0.0005413, 2457.07
0.0005414, 2457.07
0.0005415, 2457.07
0.0005416, 2457.07
0.0005417, 2457.07
0.0005418, 2457.07
0.0005419, 2457.07
0.000542, 2457.07
0.0005421, 2457.07
0.0005422, 2457.07
0.0005423, 2457.07
0.0005424, 2457.07
0.0005425, 2457.07
0.0005426, 2457.07
0.0005427, 2457.07
0.0005428, 2457.07
0.0005429, 2457.07
0.000543, 2457.07
0.0005431, 2457.07
0.0005432, 2457.07
0.0005433, 2457.07
0.0005434, 2457.07
0.0005435, 2457.07
0.0005436, 2457.08
0.0005437, 2457.07
0.0005438, 2457.08
0.0005439, 2457.08
0.000544, 2457.08
0.0005441, 2457.08
0.0005442, 2457.08
0.0005443, 2457.08
0.0005444, 2457.08
0.0005445, 2457.08
0.0005446, 2457.08
0.0005447, 2457.08
0.0005448, 2457.08
0.0005449, 2457.08
0.000545, 2457.08
0.0005451, 2457.08
0.0005452, 2457.08
0.0005453, 2457.08
0.0005454, 2457.08
0.0005455, 2457.08
0.0005456, 2457.08
0.0005457, 2457.08
0.0005458, 2457.08
0.0005459, 2457.08
0.000546, 2457.08
0.0005461, 2457.08
0.0005462, 2457.08
0.0005463, 2457.08
0.0005464, 2457.08
0.0005465, 2457.08
0.0005466, 2457.08
0.0005467, 2457.08
0.0005468, 2457.08
0.0005469, 2457.08
0.000547, 2457.08
0.0005471, 2457.08
0.0005472, 2457.08
0.0005473, 2457.08
0.0005474, 2457.08
0.0005475, 2457.08
0.0005476, 2457.08
0.0005477, 2457.08
0.0005478, 2457.08
0.0005479, 2457.08
0.000548, 2457.08
0.0005481, 2457.08
0.0005482, 2457.08
0.0005483, 2457.08
0.0005484, 2457.08
0.0005485, 2457.08
0.0005486, 2457.08
0.0005487, 2457.08
0.0005488, 2457.08
0.0005489, 2457.08
0.000549, 2457.08
0.0005491, 2457.08
0.0005492, 2457.08
0.0005493, 2457.08
0.0005494, 2457.09
0.0005495, 2457.09
0.0005496, 2457.09
0.0005497, 2457.09
0.0005498, 2457.09
0.0005499, 2457.09
0.00055, 2457.09
0.0005501, 2457.09
0.0005502, 2457.09
0.0005503, 2457.09
0.0005504, 2457.09
0.0005505, 2457.09
0.0005506, 2457.09
0.0005507, 2457.09
0.0005508, 2457.09
0.0005509, 2457.09
0.000551, 2457.09
0.0005511, 2457.09
0.0005512, 2457.09
0.0005513, 2457.09
0.0005514, 2457.09
0.0005515, 2457.09
0.0005516, 2457.09
0.0005517, 2457.09
0.0005518, 2457.09
0.0005519, 2457.09
0.000552, 2457.09
0.0005521, 2457.09
0.0005522, 2457.09
0.0005523, 2457.09
0.0005524, 2457.09
0.0005525, 2457.09
0.0005526, 2457.09
0.0005527, 2457.09
0.0005528, 2457.09
0.0005529, 2457.09
0.000553, 2457.09
0.0005531, 2457.09
0.0005532, 2457.09
0.0005533, 2457.09
0.0005534, 2457.09
0.0005535, 2457.09
0.0005536, 2457.09
0.0005537, 2457.09
0.0005538, 2457.09
0.0005539, 2457.09
0.000554, 2457.09
0.0005541, 2457.09
0.0005542, 2457.09
0.0005543, 2457.09
0.0005544, 2457.09
0.0005545, 2457.09
0.0005546, 2457.09
0.0005547, 2457.09
0.0005548, 2457.09
0.0005549, 2457.09
0.000555, 2457.09
0.0005551, 2457.09
0.0005552, 2457.09
0.0005553, 2457.09
0.0005554, 2457.1
0.0005555, 2457.09
0.0005556, 2457.09
0.0005557, 2457.1
0.0005558, 2457.09
0.0005559, 2457.1
0.000556, 2457.1
0.0005561, 2457.1
0.0005562, 2457.1
0.0005563, 2457.1
0.0005564, 2457.1
0.0005565, 2457.1
0.0005566, 2457.1
0.0005567, 2457.1
0.0005568, 2457.1
0.0005569, 2457.1
0.000557, 2457.1
0.0005571, 2457.1
0.0005572, 2457.1
0.0005573, 2457.1
0.0005574, 2457.1
0.0005575, 2457.1
0.0005576, 2457.1
0.0005577, 2457.1
0.0005578, 2457.1
0.0005579, 2457.1
0.000558, 2457.1
0.0005581, 2457.1
0.0005582, 2457.1
0.0005583, 2457.1
0.0005584, 2457.1
0.0005585, 2457.1
0.0005586, 2457.1
0.0005587, 2457.1
0.0005588, 2457.1
0.0005589, 2457.1
0.000559, 2457.1
0.0005591, 2457.1
0.0005592, 2457.1
0.0005593, 2457.1
0.0005594, 2457.1
0.0005595, 2457.1
0.0005596, 2457.1
0.0005597, 2457.1
0.0005598, 2457.1
0.0005599, 2457.1
0.00056, 2457.1
0.0005601, 2457.1
0.0005602, 2457.1
0.0005603, 2457.1
0.0005604, 2457.1
0.0005605, 2457.1
0.0005606, 2457.1
0.0005607, 2457.1
0.0005608, 2457.1
0.0005609, 2457.1
0.000561, 2457.1
0.0005611, 2457.1
0.0005612, 2457.1
0.0005613, 2457.1
0.0005614, 2457.1
0.0005615, 2457.1
0.0005616, 2457.1
0.0005617, 2457.1
0.0005618, 2457.1
0.0005619, 2457.1
0.000562, 2457.1
0.0005621, 2457.1
0.0005622, 2457.1
0.0005623, 2457.1
0.0005624, 2457.1
0.0005625, 2457.11
0.0005626, 2457.1
0.0005627, 2457.1
0.0005628, 2457.1
0.0005629, 2457.1
0.000563, 2457.11
0.0005631, 2457.11
0.0005632, 2457.11
0.0005633, 2457.11
0.0005634, 2457.11
0.0005635, 2457.11
0.0005636, 2457.11
0.0005637, 2457.11
0.0005638, 2457.11
0.0005639, 2457.11
0.000564, 2457.11
0.0005641, 2457.11
0.0005642, 2457.11
0.0005643, 2457.11
0.0005644, 2457.11
0.0005645, 2457.11
0.0005646, 2457.11
0.0005647, 2457.11
0.0005648, 2457.11
0.0005649, 2457.11
0.000565, 2457.11
0.0005651, 2457.11
0.0005652, 2457.11
0.0005653, 2457.11
0.0005654, 2457.11
0.0005655, 2457.11
0.0005656, 2457.11
0.0005657, 2457.11
0.0005658, 2457.11
0.0005659, 2457.11
0.000566, 2457.11
0.0005661, 2457.11
0.0005662, 2457.11
0.0005663, 2457.11
0.0005664, 2457.11
0.0005665, 2457.11
0.0005666, 2457.11
0.0005667, 2457.11
0.0005668, 2457.11
0.0005669, 2457.11
0.000567, 2457.11
0.0005671, 2457.11
0.0005672, 2457.11
0.0005673, 2457.11
0.0005674, 2457.11
0.0005675, 2457.11
0.0005676, 2457.11
0.0005677, 2457.11
0.0005678, 2457.11
0.0005679, 2457.11
0.000568, 2457.11
0.0005681, 2457.11
0.0005682, 2457.11
0.0005683, 2457.11
0.0005684, 2457.11
0.0005685, 2457.11
0.0005686, 2457.11
0.0005687, 2457.11
0.0005688, 2457.11
0.0005689, 2457.11
0.000569, 2457.11
0.0005691, 2457.11
0.0005692, 2457.11
0.0005693, 2457.11
0.0005694, 2457.11
0.0005695, 2457.11
0.0005696, 2457.11
0.0005697, 2457.11
0.0005698, 2457.11
0.0005699, 2457.11
0.00057, 2457.11
0.0005701, 2457.11
0.0005702, 2457.11
0.0005703, 2457.11
0.0005704, 2457.11
0.0005705, 2457.11
0.0005706, 2457.11
0.0005707, 2457.11
0.0005708, 2457.11
0.0005709, 2457.11
0.000571, 2457.11
0.0005711, 2457.11
0.0005712, 2457.11
0.0005713, 2457.11
0.0005714, 2457.12
0.0005715, 2457.12
0.0005716, 2457.12
0.0005717, 2457.12
0.0005718, 2457.12
0.0005719, 2457.12
0.000572, 2457.12
0.0005721, 2457.12
0.0005722, 2457.12
0.0005723, 2457.12
0.0005724, 2457.12
0.0005725, 2457.12
0.0005726, 2457.12
0.0005727, 2457.11
0.0005728, 2457.12
0.0005729, 2457.12
0.000573, 2457.12
0.0005731, 2457.12
0.0005732, 2457.12
0.0005733, 2457.12
0.0005734, 2457.12
0.0005735, 2457.12
0.0005736, 2457.12
0.0005737, 2457.12
0.0005738, 2457.12
0.0005739, 2457.12
0.000574, 2457.12
0.0005741, 2457.12
0.0005742, 2457.12
0.0005743, 2457.12
0.0005744, 2457.12
0.0005745, 2457.12
0.0005746, 2457.12
0.0005747, 2457.12
0.0005748, 2457.12
0.0005749, 2457.12
0.000575, 2457.12
0.0005751, 2457.12
0.0005752, 2457.12
0.0005753, 2457.12
0.0005754, 2457.12
0.0005755, 2457.12
0.0005756, 2457.12
0.0005757, 2457.12
0.0005758, 2457.12
0.0005759, 2457.12
0.000576, 2457.12
0.0005761, 2457.12
0.0005762, 2457.12
0.0005763, 2457.12
0.0005764, 2457.12
0.0005765, 2457.12
0.0005766, 2457.12
0.0005767, 2457.12
0.0005768, 2457.12
0.0005769, 2457.12
0.000577, 2457.12
0.0005771, 2457.12
0.0005772, 2457.12
0.0005773, 2457.12
0.0005774, 2457.12
0.0005775, 2457.12
0.0005776, 2457.12
0.0005777, 2457.12
0.0005778, 2457.12
0.0005779, 2457.12
0.000578, 2457.12
0.0005781, 2457.12
0.0005782, 2457.12
0.0005783, 2457.12
0.0005784, 2457.12
0.0005785, 2457.12
0.0005786, 2457.12
0.0005787, 2457.12
0.0005788, 2457.12
0.0005789, 2457.12
0.000579, 2457.12
0.0005791, 2457.12
0.0005792, 2457.12
0.0005793, 2457.12
0.0005794, 2457.12
0.0005795, 2457.12
0.0005796, 2457.12
0.0005797, 2457.12
0.0005798, 2457.12
0.0005799, 2457.12
0.00058, 2457.12
0.0005801, 2457.12
0.0005802, 2457.12
0.0005803, 2457.12
0.0005804, 2457.12
0.0005805, 2457.12
0.0005806, 2457.12
0.0005807, 2457.12
0.0005808, 2457.12
0.0005809, 2457.12
0.000581, 2457.12
0.0005811, 2457.12
0.0005812, 2457.12
0.0005813, 2457.12
0.0005814, 2457.12
0.0005815, 2457.12
0.0005816, 2457.12
0.0005817, 2457.12
0.0005818, 2457.12
0.0005819, 2457.12
0.000582, 2457.12
0.0005821, 2457.13
0.0005822, 2457.13
0.0005823, 2457.12
0.0005824, 2457.12
0.0005825, 2457.13
0.0005826, 2457.13
0.0005827, 2457.13
0.0005828, 2457.13
0.0005829, 2457.13
0.000583, 2457.13
0.0005831, 2457.13
0.0005832, 2457.13
0.0005833, 2457.13
0.0005834, 2457.13
0.0005835, 2457.13
0.0005836, 2457.13
0.0005837, 2457.13
0.0005838, 2457.13
0.0005839, 2457.13
0.000584, 2457.13
0.0005841, 2457.13
0.0005842, 2457.13
0.0005843, 2457.13
0.0005844, 2457.13
0.0005845, 2457.13
0.0005846, 2457.13
0.0005847, 2457.13
0.0005848, 2457.13
0.0005849, 2457.13
0.000585, 2457.13
0.0005851, 2457.13
0.0005852, 2457.13
0.0005853, 2457.13
0.0005854, 2457.13
0.0005855, 2457.13
0.0005856, 2457.13
0.0005857, 2457.13
0.0005858, 2457.13
0.0005859, 2457.13
0.000586, 2457.13
0.0005861, 2457.13
0.0005862, 2457.13
0.0005863, 2457.13
0.0005864, 2457.13
0.0005865, 2457.13
0.0005866, 2457.13
0.0005867, 2457.13
0.0005868, 2457.13
0.0005869, 2457.13
0.000587, 2457.13
0.0005871, 2457.13
0.0005872, 2457.13
0.0005873, 2457.13
0.0005874, 2457.13
0.0005875, 2457.13
0.0005876, 2457.13
0.0005877, 2457.13
0.0005878, 2457.13
0.0005879, 2457.13
0.000588, 2457.13
0.0005881, 2457.13
0.0005882, 2457.13
0.0005883, 2457.13
0.0005884, 2457.13
0.0005885, 2457.13
0.0005886, 2457.13
0.0005887, 2457.13
0.0005888, 2457.13
0.0005889, 2457.13
0.000589, 2457.13
0.0005891, 2457.13
0.0005892, 2457.13
0.0005893, 2457.13
0.0005894, 2457.13
0.0005895, 2457.13
0.0005896, 2457.13
0.0005897, 2457.13
0.0005898, 2457.13
0.0005899, 2457.13
0.00059, 2457.13
0.0005901, 2457.13
0.0005902, 2457.13
0.0005903, 2457.13
0.0005904, 2457.13
0.0005905, 2457.13
0.0005906, 2457.13
0.0005907, 2457.13
0.0005908, 2457.13
0.0005909, 2457.13
0.000591, 2457.13
0.0005911, 2457.13
0.0005912, 2457.13
0.0005913, 2457.13
0.0005914, 2457.13
0.0005915, 2457.13
0.0005916, 2457.13
0.0005917, 2457.13
0.0005918, 2457.13
0.0005919, 2457.13
0.000592, 2457.13
0.0005921, 2457.13
0.0005922, 2457.13
0.0005923, 2457.13
0.0005924, 2457.13
0.0005925, 2457.13
0.0005926, 2457.13
0.0005927, 2457.13
0.0005928, 2457.13
0.0005929, 2457.13
0.000593, 2457.13
0.0005931, 2457.13
0.0005932, 2457.13
0.0005933, 2457.13
0.0005934, 2457.13
0.0005935, 2457.13
0.0005936, 2457.13
0.0005937, 2457.13
0.0005938, 2457.13
0.0005939, 2457.13
0.000594, 2457.13
0.0005941, 2457.13
0.0005942, 2457.13
0.0005943, 2457.13
0.0005944, 2457.13
0.0005945, 2457.13
0.0005946, 2457.13
0.0005947, 2457.13
0.0005948, 2457.13
0.0005949, 2457.13
0.000595, 2457.13
0.0005951, 2457.13
0.0005952, 2457.13
0.0005953, 2457.13
0.0005954, 2457.13
0.0005955, 2457.13
0.0005956, 2457.14
0.0005957, 2457.13
0.0005958, 2457.13
0.0005959, 2457.14
0.000596, 2457.13
0.0005961, 2457.13
0.0005962, 2457.14
0.0005963, 2457.13
0.0005964, 2457.14
0.0005965, 2457.13
0.0005966, 2457.14
0.0005967, 2457.14
0.0005968, 2457.14
0.0005969, 2457.14
0.000597, 2457.14
0.0005971, 2457.14
0.0005972, 2457.14
0.0005973, 2457.14
0.0005974, 2457.14
0.0005975, 2457.13
0.0005976, 2457.14
0.0005977, 2457.14
0.0005978, 2457.14
0.0005979, 2457.14
0.000598, 2457.14
0.0005981, 2457.13
0.0005982, 2457.14
0.0005983, 2457.14
0.0005984, 2457.14
0.0005985, 2457.14
0.0005986, 2457.14
0.0005987, 2457.14
0.0005988, 2457.14
0.0005989, 2457.14
0.000599, 2457.14
0.0005991, 2457.14
0.0005992, 2457.14
0.0005993, 2457.14
0.0005994, 2457.14
0.0005995, 2457.14
0.0005996, 2457.14
0.0005997, 2457.14
0.0005998, 2457.14
0.0005999, 2457.14
0.0006, 2457.14
0.0006001, 2457.14
0.0006002, 2457.14
0.0006003, 2457.14
0.0006004, 2457.14
0.0006005, 2457.14
0.0006006, 2457.14
0.0006007, 2457.14
0.0006008, 2457.14
0.0006009, 2457.14
0.000601, 2457.14
0.0006011, 2457.14
0.0006012, 2457.14
0.0006013, 2457.14
0.0006014, 2457.14
0.0006015, 2457.14
0.0006016, 2457.14
0.0006017, 2457.14
0.0006018, 2457.14
0.0006019, 2457.14
0.000602, 2457.14
0.0006021, 2457.14
0.0006022, 2457.14
0.0006023, 2457.14
0.0006024, 2457.14
0.0006025, 2457.14
0.0006026, 2457.14
0.0006027, 2457.14
0.0006028, 2457.14
0.0006029, 2457.14
0.000603, 2457.14
0.0006031, 2457.14
0.0006032, 2457.14
0.0006033, 2457.14
0.0006034, 2457.14
0.0006035, 2457.14
0.0006036, 2457.14
0.0006037, 2457.14
0.0006038, 2457.14
0.0006039, 2457.14
0.000604, 2457.14
0.0006041, 2457.14
0.0006042, 2457.14
0.0006043, 2457.14
0.0006044, 2457.14
0.0006045, 2457.14
0.0006046, 2457.14
0.0006047, 2457.14
0.0006048, 2457.14
0.0006049, 2457.14
0.000605, 2457.14
0.0006051, 2457.14
0.0006052, 2457.14
0.0006053, 2457.14
0.0006054, 2457.14
0.0006055, 2457.14
0.0006056, 2457.14
0.0006057, 2457.14
0.0006058, 2457.14
0.0006059, 2457.14
0.000606, 2457.14
0.0006061, 2457.14
0.0006062, 2457.14
0.0006063, 2457.14
0.0006064, 2457.14
0.0006065, 2457.14
0.0006066, 2457.14
0.0006067, 2457.14
0.0006068, 2457.14
0.0006069, 2457.14
0.000607, 2457.14
0.0006071, 2457.14
0.0006072, 2457.14
0.0006073, 2457.14
0.0006074, 2457.14
0.0006075, 2457.14
0.0006076, 2457.14
0.0006077, 2457.14
0.0006078, 2457.14
0.0006079, 2457.14
0.000608, 2457.14
0.0006081, 2457.14
0.0006082, 2457.14
0.0006083, 2457.14
0.0006084, 2457.14
0.0006085, 2457.14
0.0006086, 2457.14
0.0006087, 2457.14
0.0006088, 2457.14
0.0006089, 2457.14
0.000609, 2457.14
0.0006091, 2457.14
0.0006092, 2457.14
0.0006093, 2457.14
0.0006094, 2457.14
0.0006095, 2457.14
0.0006096, 2457.14
0.0006097, 2457.14
0.0006098, 2457.14
0.0006099, 2457.14
0.00061, 2457.14
0.0006101, 2457.14
0.0006102, 2457.14
0.0006103, 2457.14
0.0006104, 2457.14
0.0006105, 2457.14
0.0006106, 2457.14
0.0006107, 2457.14
0.0006108, 2457.14
0.0006109, 2457.14
0.000611, 2457.14
0.0006111, 2457.14
0.0006112, 2457.14
0.0006113, 2457.14
0.0006114, 2457.14
0.0006115, 2457.14
0.0006116, 2457.14
0.0006117, 2457.14
0.0006118, 2457.14
0.0006119, 2457.14
0.000612, 2457.14
0.0006121, 2457.14
0.0006122, 2457.14
0.0006123, 2457.14
0.0006124, 2457.14
0.0006125, 2457.14
0.0006126, 2457.14
0.0006127, 2457.14
0.0006128, 2457.14
0.0006129, 2457.14
0.000613, 2457.14
0.0006131, 2457.14
0.0006132, 2457.14
0.0006133, 2457.14
0.0006134, 2457.14
0.0006135, 2457.14
0.0006136, 2457.14
0.0006137, 2457.14
0.0006138, 2457.14
0.0006139, 2457.14
0.000614, 2457.14
0.0006141, 2457.14
0.0006142, 2457.14
0.0006143, 2457.14
0.0006144, 2457.14
0.0006145, 2457.14
0.0006146, 2457.14
0.0006147, 2457.14
0.0006148, 2457.14
0.0006149, 2457.14
0.000615, 2457.14
0.0006151, 2457.14
0.0006152, 2457.14
0.0006153, 2457.14
0.0006154, 2457.14
0.0006155, 2457.15
0.0006156, 2457.14
0.0006157, 2457.14
0.0006158, 2457.14
0.0006159, 2457.14
0.000616, 2457.14
0.0006161, 2457.14
0.0006162, 2457.14
0.0006163, 2457.14
0.0006164, 2457.14
0.0006165, 2457.15
0.0006166, 2457.14
0.0006167, 2457.15
0.0006168, 2457.14
0.0006169, 2457.14
0.000617, 2457.15
0.0006171, 2457.15
0.0006172, 2457.15
0.0006173, 2457.14
0.0006174, 2457.15
0.0006175, 2457.15
0.0006176, 2457.15
0.0006177, 2457.15
0.0006178, 2457.15
0.0006179, 2457.14
0.000618, 2457.15
0.0006181, 2457.15
0.0006182, 2457.15
0.0006183, 2457.15
0.0006184, 2457.15
0.0006185, 2457.15
0.0006186, 2457.15
0.0006187, 2457.15
0.0006188, 2457.15
0.0006189, 2457.15
0.000619, 2457.15
0.0006191, 2457.15
0.0006192, 2457.15
0.0006193, 2457.15
0.0006194, 2457.15
0.0006195, 2457.15
0.0006196, 2457.15
0.0006197, 2457.15
0.0006198, 2457.15
0.0006199, 2457.15
0.00062, 2457.15
0.0006201, 2457.15
0.0006202, 2457.15
0.0006203, 2457.15
0.0006204, 2457.15
0.0006205, 2457.15
0.0006206, 2457.15
0.0006207, 2457.15
0.0006208, 2457.15
0.0006209, 2457.15
0.000621, 2457.15
0.0006211, 2457.15
0.0006212, 2457.15
0.0006213, 2457.15
0.0006214, 2457.15
0.0006215, 2457.15
0.0006216, 2457.15
0.0006217, 2457.15
0.0006218, 2457.15
0.0006219, 2457.15
0.000622, 2457.15
0.0006221, 2457.15
0.0006222, 2457.15
0.0006223, 2457.15
0.0006224, 2457.15
0.0006225, 2457.15
0.0006226, 2457.15
0.0006227, 2457.15
0.0006228, 2457.15
0.0006229, 2457.15
0.000623, 2457.15
0.0006231, 2457.15
0.0006232, 2457.15
0.0006233, 2457.15
0.0006234, 2457.15
0.0006235, 2457.15
0.0006236, 2457.15
0.0006237, 2457.15
0.0006238, 2457.15
0.0006239, 2457.15
0.000624, 2457.15
0.0006241, 2457.15
0.0006242, 2457.15
0.0006243, 2457.15
0.0006244, 2457.15
0.0006245, 2457.15
0.0006246, 2457.15
0.0006247, 2457.15
0.0006248, 2457.15
0.0006249, 2457.15
0.000625, 2457.15
0.0006251, 2457.15
0.0006252, 2457.15
0.0006253, 2457.15
0.0006254, 2457.15
0.0006255, 2457.15
0.0006256, 2457.15
0.0006257, 2457.15
0.0006258, 2457.15
0.0006259, 2457.15
0.000626, 2457.15
0.0006261, 2457.15
0.0006262, 2457.15
0.0006263, 2457.15
0.0006264, 2457.15
0.0006265, 2457.15
0.0006266, 2457.15
0.0006267, 2457.15
0.0006268, 2457.15
0.0006269, 2457.15
0.000627, 2457.15
0.0006271, 2457.15
0.0006272, 2457.15
0.0006273, 2457.15
0.0006274, 2457.15
0.0006275, 2457.15
0.0006276, 2457.15
0.0006277, 2457.15
0.0006278, 2457.15
0.0006279, 2457.15
0.000628, 2457.15
0.0006281, 2457.15
0.0006282, 2457.15
0.0006283, 2457.15
0.0006284, 2457.15
0.0006285, 2457.15
0.0006286, 2457.15
0.0006287, 2457.15
0.0006288, 2457.15
0.0006289, 2457.15
0.000629, 2457.15
0.0006291, 2457.15
0.0006292, 2457.15
0.0006293, 2457.15
0.0006294, 2457.15
0.0006295, 2457.15
0.0006296, 2457.15
0.0006297, 2457.15
0.0006298, 2457.15
0.0006299, 2457.15
0.00063, 2457.15
