-0.7922672740 -0.6614416008
-0.7925077207 -0.6620220904
-0.7927445153 -0.6626040794
-0.7929776486 -0.6631875447
-0.7932071112 -0.6637724633
-0.7934328942 -0.6643588121
-0.7936549887 -0.6649465680
-0.7938733858 -0.6655357077
-0.7940880769 -0.6661262080
-0.7942990536 -0.6667180455
-0.7945063075 -0.6673111970
-0.7947098305 -0.6679056390
-0.7949096145 -0.6685013480
-0.7951056516 -0.6690983006
-0.7952979342 -0.6696964730
-0.7954864545 -0.6702958418
-0.7956712052 -0.6708963833
-0.7958521789 -0.6714980738
-0.7960293686 -0.6721008894
-0.7962027672 -0.6727048064
-0.7963723678 -0.6733098011
-0.7965381639 -0.6739158494
-0.7967001488 -0.6745229274
-0.7968583161 -0.6751310113
-0.7970126596 -0.6757400769
-0.7971631733 -0.6763501003
-0.7973098511 -0.6769610573
-0.7974526873 -0.6775729239
-0.7975916762 -0.6781856759
-0.7977268124 -0.6787992890
-0.7978580904 -0.6794137391
-0.7979855052 -0.6800290019
-0.7981090517 -0.6806450532
-0.7982287251 -0.6812618685
-0.7983445205 -0.6818794236
-0.7984564335 -0.6824976941
-0.7985644595 -0.6831166555
-0.7986685944 -0.6837362835
-0.7987688341 -0.6843565535
-0.7988651745 -0.6849774411
-0.7989576119 -0.6855989217
-0.7990461426 -0.6862209709
-0.7991307631 -0.6868435641
-0.7992114701 -0.6874666766
-0.7992882605 -0.6880902840
-0.7993611311 -0.6887143615
-0.7994300790 -0.6893388846
-0.7994951017 -0.6899638285
-0.7995561965 -0.6905891687
-0.7996133609 -0.6912148803
-0.7996665928 -0.6918409388
-0.7997158900 -0.6924673194
-0.7997612506 -0.6930939974
-0.7998026728 -0.6937209480
-0.7998401550 -0.6943481466
-0.7998736957 -0.6949755682
-0.7999032935 -0.6956031882
-0.7999289473 -0.6962309817
-0.7999506560 -0.6968589241
