X,temp,u,rho,X_CH4,X_CH3,X_CH2,X_CH,X_CH2O,X_HCO,X_CO2,X_CO,X_H2,X_H,X_O2,X_O,X_OH,X_HO2,X_H2O2,X_H2O,X_N2
0.015531445312500003,447.41332598516817,1.5124915843429219,0.6784036139553284,0.0247313287534569,7.89327949810474e-06,3.35600762878122e-10,3.133488872227895e-13,7.344582705287246e-06,1.8536294660473063e-08,4.956307548605284e-05,0.0004736083855949819,0.1294876513037381,7.312731599686377e-05,0.17104312262287,1.2523774266726629e-05,0.000151939967361927,0.0003176157348717737,0.00026613425494414236,0.012644639103202588,0.6607334889737978
0.015532324218750003,450.29474365366906,1.5218656174115848,0.6742249415157634,0.024714243114220356,8.184062279154081e-06,3.738858528158154e-10,3.6625756162815724e-13,7.598046530045027e-06,2.0145062797216044e-08,5.131306720019477e-05,0.0004873221859503345,0.1291313728649258,7.764152485292444e-05,0.17095583217381566,1.2997313578576709e-05,0.00015834348240019366,0.0003205646131985991,0.00026911332035605844,0.012942431836225472,0.6608630218751519
0.015533203125000002,453.21333213315836,1.5313623260167828,0.6700437508881452,0.024696641034284296,8.486614502114019e-06,4.1625073944741024e-10,4.2750955956606106e-13,7.85978650165716e-06,2.1879954600295492e-08,5.311399943774742e-05,0.0005013694188922955,0.128773724662483,8.23859509874183e-05,0.17086599277539752,1.3488141701091948e-05,0.000164909412352396,0.0003233571947868159,0.0002720041523354603,0.01324509836054559,0.6609915461991597
0.015533642578125003,454.68652192622517,1.536156538206715,0.6679526020768392,0.024687642701800707,8.64245716800644e-06,4.3911020976815446e-10,4.617053692093305e-13,7.993871254081897e-06,2.2797926076247024e-08,5.4034031343331384e-05,0.0005085208097664831,0.12859439117283591,8.484773368422711e-05,0.17082010689864938,1.3740216232164317e-05,0.00016825216455968394,0.0003246934184714814,0.0002734153513269843,0.013398272076554002,0.6610554238588556
0.015534082031250002,456.1689786430956,1.5409813347724446,0.6658612494118776,0.02467851163979004,8.801402408286834e-06,4.6314439916713244e-10,4.984597296590267e-13,8.130142617629701e-06,2.3750901505170308e-08,5.496729220288948e-05,0.0005157583572201689,0.12841472368690843,8.73702432868679e-05,0.17077357387905898,1.399679284035228e-05,0.0001716343318510058,0.0003259888457842393,0.00027480316680396756,0.013552673485351583,0.6611190425193312
0.015534521484375001,457.6606748737088,1.5458366226726437,0.6637698588854589,0.024669246915421085,8.963497887021286e-06,4.884068764726358e-10,5.379520289895886e-13,8.268634739006833e-06,2.474002275376432e-08,5.59139098337954e-05,0.0005230828063930677,0.12823472524430277,8.995452181868283e-05,0.17072639204447684,1.425792426194221e-05,0.00017505538923196507,0.0003272430471388058,0.00027616723494181493,0.013708303003603702,0.6611824005969819
0.015534960937500002,459.1615819825356,1.550722304793384,0.6616785956577407,0.02465984759653999,9.12879146852589e-06,5.149532200004668e-10,5.803709447649914e-13,8.409382215815754e-06,2.576646308605956e-08,5.6874012235782704e-05,0.0005304949051306703,0.12805439889684694,9.260161477308077e-05,0.17067855978235932,1.4523662847953803e-05,0.00017851477914990107,0.0003284556207192386,0.0002775072054068638,0.013865160910423231,0.661245496557886
0.015535400390625002,460.67167012104665,1.555638279990695,0.659587623992114,0.02465031275168453,9.297331210198098e-06,5.428410640518135e-10,6.259156323795365e-13,8.552420097421055e-06,2.6831427294408358e-08,5.7847727582163616e-05,0.0005379954039723416,0.12787374770826027,9.531257068166933e-05,0.17063007553961054,1.4794060541630272e-05,0.000182011911654603,0.0003296261928710917,0.00027882274163153897,0.01402324734757482,0.6613083289177327
0.015535839843750001,462.19090824095827,1.5605844431357225,0.6574971071914111,0.024640641450096222,9.469165355669655e-06,5.721301455130587e-10,6.747966307656684e-13,8.69778388565059e-06,2.7936151925533765e-08,5.88351842114546e-05,0.0005455850561397522,0.12769277475381619,9.808844067487281e-05,0.17058093782239456,1.5069168857141973e-05,0.0001855461646116517,0.0003307544184516116,0.0002801135210704961,0.014182562319757602,0.6613708962417202
0.015536279296875,463.71926410822215,1.5655606851623878,0.6554072075351304,0.024630832761730052,9.644342328314034e-06,6.028823504677047e-10,7.272366251347946e-13,8.845509535330818e-06,2.908190558081197e-08,5.983651061940487e-05,0.0005532646175255318,0.12751148312000354,0.00010093027803546082,0.17053114519591603,1.5349038859597403e-05,0.00018911688396859735,0.0003318399811382972,0.000281379235437314,0.014343105694963812,0.6614331971444234
0.015536718750000001,465.2567043177203,1.5705668931174208,0.6533180862177759,0.024620885757262227,9.822910725141934e-06,6.351617607395263e-10,7.834711415670528e-13,8.995633454655876e-06,3.026998927536358e-08,6.0851835451423914e-05,0.0005610348466820327,0.1273298759041909,0.00010383913774542597,0.17048069628417262,1.563372114645466e-05,0.00019272338407404327,0.0003328825936952513,0.0002826195909213535,0.014504877204910891,0.6614952302896331
0.015537158203125002,466.8031943086757,1.575602950212789,0.6512299032883231,0.024610799508095662,1.0004919311124299e-05,6.690347002946071e-10,8.437492136328784e-13,9.148192505394442e-06,3.150173684465658e-08,6.188128749543243e-05,0.0005688965048103132,0.12714795621428898,0.00010681607602675048,0.17042958976967623,1.5923265830433624e-05,0.0001963649480496781,0.00033388199819687684,0.0002838343083844809,0.014667876445549234,0.6615569943901641
0.01553759765625,468.3586983807874,1.5806687358805684,0.6491428175908419,0.0246005730863631,1.0190417013983612e-05,7.045697814370941e-10,9.08334042681111e-13,9.303224002939441e-06,3.277851539046016e-08,6.29249956751641e-05,0.0005768503557494688,0.12696572716840984,0.00010986214987663148,0.1703778243931445,1.6217722524028712e-05,0.00020004082821516804,0.0003348379662085758,0.00028502312353741134,0.014832102877648223,0.6616184882076376
0.015538037109375,469.9231797110514,1.5857641258301105,0.6470569867063483,0.024590205564927994,1.037945291948906e-05,7.418379507392249e-10,9.775036634635892e-13,9.460765716201106e-06,3.410172576037765e-08,6.398308904391131e-05,0.000584897165966185,0.1267831918945241,0.000112978416597657,0.17032539895316157,1.6517140325711244e-05,0.00020375024656556456,0.00033575029892416575,0.0002861857870954298,0.014997555827457553,0.6616797105522333
0.0155384765625,471.4966003712236,1.5908889921073723,0.6449725668959764,0.024579696017383305,1.0572076267291419e-05,7.8091253465273e-10,1.0515516213967661e-12,9.620855867344121e-06,3.547280305709105e-08,6.505569677870723e-05,0.0005930377045443781,0.12660035353011967,0.0001161659333234341,0.17027231230580997,1.682156780790782e-05,0.0002074923953007439,0.0003366188272598438,0.00028732206491330586,0.015164234487441006,0.6617406602824158
0.015538916015625001,473.0789213459338,1.5960432031564367,0.6428897130454786,0.024569043518048093,1.0768336447339575e-05,8.218692847567424e-10,1.1307876648594418e-12,9.783533131374652e-06,3.68932171750277e-08,6.614294817496697e-05,0.0006012727431750309,0.12641721522185892,0.00011942575654027871,0.17021856336427332,1.7131053006847815e-05,0.0002112664374063671,0.00033744341190465734,0.00028843173809930495,0.015332137917084647,0.6618013363046316
0.015539355468750002,474.67010255146016,1.6012266238832464,0.6408085786110589,0.024558247141961646,1.096828299692241e-05,8.647864226050523e-10,1.2155384543511803e-12,9.948836635584528e-06,3.8364473363449404e-08,6.724497264161785e-05,0.0006096030561463812,0.12623378012523,0.00012275894160561154,0.17016415109840766,1.744564341437252e-05,0.00021507150728573268,0.00033822394332754283,0.00028951460310825257,0.015501265043782296,0.6618617375729811
0.015539794921875003,476.27010285509147,1.6064391157213205,0.6387293155666569,0.02454730596487557,1.1171965598369077e-05,9.097446841411338e-10,1.3061482894758262e-12,1.0116805958851159e-05,3.988811281598985e-08,6.836189969668649e-05,0.0006180294203341619,0.12605005140419934,0.0001261665422635399,0.1701090745342849,1.776538597177787e-05,0.00021890671144154922,0.00033896034174105073,0.00029057047181359566,0.015671614663791796,0.6619218630888652
0.015540234375000002,477.8788800950801,1.611680536699453,0.6366520743526862,0.024536219063243714,1.1379434077450692e-05,9.568273636596438e-10,1.402979854256462e-12,1.0287481130800226e-05,4.146571328773323e-08,6.949385896336558e-05,0.0006265526151920004,0.12586603223086118,0.0001296496101582726,0.17005333275370701,1.8090327065775133e-05,0.00022277112920670938,0.0003396525570220204,0.0002915991715585155,0.015843185443263783,0.6619817119006058
0.015540673828125,479.4963911011897,1.6169507415114157,0.6345770038262376,0.024524985514209605,1.159073840252702e-05,1.006120357302406e-09,1.5064149810502364e-12,1.0460902630838779e-05,4.3098889741885965e-08,7.064098016658303e-05,0.0006351734227421031,0.12568172578508274,0.00013320919434603578,0.16999692489369006,1.8420512526650393e-05,0.00022666381352301907,0.00034030056858956717,0.0002926005451861935,0.016015975919345147,0.6620412831030424
0.015541113281250001,481.1225917157596,1.622249581587396,0.6325042512128501,0.024513604395592036,1.1805928684471e-05,1.0577122060843116e-09,1.6168554332236005e-12,1.0637111387057987e-05,4.4789295028970846e-08,7.180339313003856e-05,0.0006438926275659046,0.1254971352541494,0.00013684634080598585,0.16993985014592125,1.8755987628683245e-05,0.00023058379176650785,0.0003409043852408066,0.0002935744510493271,0.016189984501349987,0.6621005758371044
0.015541552734375002,482.75743681529417,1.6275769051672013,0.6304339620598457,0.02450207478586835,1.2025055177415052e-05,1.1116941384576708e-09,1.7347237067484171e-12,1.0816148775014138e-05,4.653862060256588e-08,7.298122777373153e-05,0.0006527110167948235,0.12531226383240757,0.00014056209195080756,0.16988210775618723,1.9096797092897947e-05,0.0002345300666180304,0.00034146404494487734,0.0002945207629991011,0.016365209472000555,0.66215958928936
0.015541992187500003,484.40088033258553,1.6329325573752613,0.628366280191217,0.024490395764155463,1.2248168280363487e-05,1.1681601124355497e-09,1.860463850968945e-12,1.0998056616397311e-05,4.834859727672856e-08,7.417461411200791e-05,0.0006616293801012884,0.12512711472090082,0.0001443574861377022,0.1698236970237732,1.9442985092216605e-05,0.00023850161697775416,0.00034197961459591774,0.0002954393703538625,0.01654164898874063,0.6622183226915445
0.015542431640625003,486.0528752792898,1.6383163802971492,0.6263013476641676,0.024478566410188782,1.2475318539702987e-05,1.2272068573044153e-09,1.99454230898901e-12,1.1182877177587364e-05,5.02209960314071e-08,7.538368225208596e-05,0.000670648509689695,0.12494169112700595,0.00014823355718027092,0.16976461730083545,1.9794595259060173e-05,0.00024249739892178985,0.0003424511897257056,0.0002963301778477392,0.016719301085113894,0.6622767753200649
0.015542871093750002,487.713373768956,1.6437282130576338,0.6242393047272999,0.024466585804299123,1.2706556652653608e-05,1.2889339149727936e-09,2.1374487785139396e-12,1.137065316810617e-05,5.215762887367699e-08,7.660856239308038e-05,0.0006797692002874139,0.1247559962640656,0.00015219133386198302,0.16970486799174608,2.0151670695454894e-05,0.00024651634669931163,0.00034287889417679654,0.00029719310555953996,0.01689816367220899,0.6623349464954856
0.015543310546875001,489.38232704050984,1.6491678919002573,0.6221802897804416,0.02445445302738718,1.2941933471702763e-05,1.3534436810180832e-09,2.289697094642631e-12,1.1561427738975424e-05,5.416034976435697e-08,7.784938482554522e-05,0.0006889922491359641,0.12457003335101446,0.00015623183945192779,0.1696444485524105,2.0514253985696756e-05,0.00025055737376840966,0.0003432628797370762,0.00029802808882231256,0.017078234540172727,0.6623928355819944
0.015543750000000002,491.05968548210893,1.6546352502681638,0.6201244393362004,0.024442167160896318,1.318150001005203e-05,1.4208414455069804e-09,2.4518261372192504e-12,1.1755244480979969e-05,5.6231055621484316e-08,7.910627993149153e-05,0.0006983184559820078,0.12438380561200602,0.0001603560912233468,0.16958335848955894,2.0882387211602843e-05,0.00025461937386860945,0.0003436033257367005,0.0002988350781139329,0.01725951135978372,0.6624504419868473
0.015544189453125003,492.74539865537395,1.6601301188861946,0.6180718879832298,0.0244297272867831,1.342530744811862e-05,1.4912354336861085e-09,2.6244007672512205e-12,1.195214742284669e-05,5.837168741465006e-08,8.037937818490219e-05,0.0007077486230683057,0.12419731627603522,0.00016456509997564927,0.16952159736001196,2.125611197039136e-05,0.0002587012221281193,0.00034390043860850245,0.0002996140389291884,0.017441991684088512,0.6625077651597979
0.015544628906250002,494.4394153199983,1.665652325844257,0.6160227683511843,0.024417132487485768,1.3673407141131818e-05,1.564736846659145e-09,2.808012800074137e-12,1.2152181029348933e-05,6.058423136709544e-08,8.16688101527625e-05,0.0007172835551247564,0.1240105685765548,0.00016885986956060678,0.16945916476991987,2.1635469395225765e-05,0.00026280177620376604,0.000344154451413014,0.0003003649516338496,0.017625672950101624,0.6625648045925071
0.015545068359375,496.14168345868234,1.6712016966817804,0.6139772110774142,0.024404381845890572,1.3925850627856687e-05,1.6414599021859577e-09,3.0032820282536645e-12,1.235539019934031e-05,6.287072028588861e-08,8.297470649658505e-05,0.0007269240593593371,0.12382356575108759,0.00017324139641328892,0.16939606037397634,2.2020500178440284e-05,0.0002669198774513704,0.00034436562332930404,0.00030108781130123335,0.01781055248056511,0.6626215598179402
0.015545507812500001,497.85215030233877,1.6767780544730888,0.6119353447754367,0.02439147444529634,1.4182689640475485e-05,1.7215218757619552e-09,3.2108573160954928e-12,1.2561820263721418e-05,6.523323504467665e-08,8.429719797440451e-05,0.0007366709454487565,0.1236363110408378,0.00017771066908828172,0.16933228387460894,2.2411244597457004e-05,0.00027105435212423733,0.0003445342391129025,0.0003017826275317959,0.017996627485762924,0.6626780304097442
0.015545947265625002,499.5707623555689,1.6823812199136856,0.6098972960051652,0.024378409369377164,1.4443976115664098e-05,1.8050431421630985e-09,3.4314178024570753e-12,1.277151698334923e-05,6.767390624860345e-08,8.563641544325757e-05,0.0007465250255289167,0.12344880769029869,0.00018226866780185849,0.16926783502114565,2.2807742543410166e-05,0.0002752040125975011,0.0003446606085221536,0.0003024494242563545,0.018183895065391493,0.6627342159816136
0.015546386718750003,501.29746542241577,1.6880110114074656,0.6078631892448587,0.024365185702142828,1.4709762206901045e-05,1.89214721766962e-09,3.665674273224706e-12,1.2984526546900152e-05,7.019491611704242e-08,8.699248986217061e-05,0.0007564871141853349,0.12326105894685228,0.0001869163639807899,0.1692027136089567,2.321003355248872e-05,0.0002793676586160242,0.00034474506571437945,0.00030308823952355683,0.01837235221048816,0.6627901161866425
0.015546826171875004,503.03220463230724,1.6936672451545618,0.6058331468648649,0.02435180252789758,1.498010029803108e-05,1.9829608032056824e-09,3.914370805787348e-12,1.3200895568686051e-05,7.279850062689699e-08,8.836555229560213e-05,0.0007665580284431189,0.123073068060368,0.0001916547198182188,0.16913691947857443,2.3618156839979572e-05,0.000283544078563272,0.0003447879686132798,0.0003036991252722139,0.01856199580540919,0.6628457307166628
0.015547265625000002,504.7749244661873,1.6993497352398332,0.6038072891031315,0.02433825893119707,1.5255043018116862e-05,2.0776138286663687e-09,4.178286855776059e-12,1.3420671086433021e-05,7.548695196800147e-08,8.975573391735468e-05,0.0007767385877565903,0.12288483828279743,0.00019648468783723744,0.16907045251479189,2.4032151337007002e-05,0.0002877320507487541,0.000344789698249044,0.00030428214708916757,0.018752822629858404,0.6629010593015715
0.015547705078125001,506.5255687840099,1.7050582937301222,0.6017857340410101,0.024324553996776986,1.553464325837675e-05,2.1762394993984844e-09,4.458240071370342e-12,1.3643900559598386e-05,7.826262138701518e-08,9.116316601777767e-05,0.0007870296140165473,0.12269637286773649,0.00020140721047811662,0.16900331264562962,2.445205573092795e-05,0.00029193034471308905,0.0003447506580658211,0.00030483738394868293,0.01894482936115233,0.6629561017085966
0.015548144531250002,508.2840808453132,1.7107927307229802,0.5997685975894794,0.024310686809637976,1.5818954185872513e-05,2.278974340519689e-09,4.755090285252067e-12,1.387063186425663e-05,8.112792239348838e-08,9.258797999454066e-05,0.0007974319314492243,0.12250767507014344,0.00020642321960231866,0.16893549984193687,2.4877908502549858e-05,0.00029613772253775193,0.00034467127324562253,0.00030536492796674704,0.01913801257541621,0.6630108577418649
0.015549023437500004,511.8244817815427,1.7223384760700993,0.5957480316016932,0.024282465178636043,1.640182278066644e-05,2.4971657505487763e-09,5.40212256266228e-12,1.433470049572925e-05,8.71341071843555e-08,9.548989132196425e-05,0.0008185714003367479,0.12212960039519831,0.00021673795898678521,0.16879786756967954,2.5747521585682904e-05,0.00030457565271551425,0.0003443929619259972,0.000306337295894359,0.019527874509384854,0.6631195135043828
0.015549902343750003,515.3955070252717,1.7339848828069033,0.5917466565269494,0.02425358739295858,1.70040602299248e-05,2.733395879558986e-09,6.127347627989845e-12,1.4813242890516872e-05,9.352577298735898e-08,9.846231946577876e-05,0.0008401629984817165,0.12175063636063403,0.00022743711674401188,0.1686575615229046,2.6641284481695892e-05,0.00031303487262944614,0.00034395989292398114,0.0003072010268178523,0.019922374036371548,0.6632270276071701
0.015550781250000003,518.9966855425664,1.7457303765469432,0.5877653105272186,0.02422404621961627,1.7626096347691697e-05,2.9888558279560994e-09,6.938722949870175e-12,1.5306651431667485e-05,1.0032365313311715e-07,0.00010150629909875516,0.000862213318023446,0.12137080887710255,0.00023852772180494084,0.1685145830822602,2.7559500178473382e-05,0.00032150540201783025,0.0003433761715496053,0.0003079573039513158,0.020321480393679797,0.6633333996434898
0.015551660156250003,522.6275393949608,1.757573360800415,0.5838047957208993,0.024193834424440754,1.8268366300640192e-05,3.2647872073527917e-09,7.844880559897299e-12,1.581532488207149e-05,1.075493367122931e-07,0.0001046228671374584,0.0008847289880675707,0.12099014383580671,0.0002500165989013407,0.16836893420253227,2.8502473123206763e-05,0.00032997726736050224,0.0003426461796258456,0.0003086074890848726,0.02072516144088814,0.6634386297198799
0.015552539062500002,526.2875845802188,1.7695122198187425,0.5798658779368985,0.02416294477032919,1.893131140201233e-05,3.5624828930991845e-09,8.85513838344334e-12,1.633966831747255e-05,1.1522532881368296e-07,0.00010781306299489017,0.0009077166743115669,0.12060866709446927,0.00026191035787318217,0.1682206173785711,2.9470511133839332e-05,0.000338440543968116,0.00034177454942822886,0.00030915311169339097,0.021133383735869364,0.6635427184329715
0.015553417968750002,529.9763318667665,1.7815453214172625,0.575949286570883,0.024131370015415373,1.961537999032815e-05,3.883287728964162e-09,9.979525822209137e-12,1.6880093062650865e-05,1.2337510806208627e-07,0.00011107792885630664,0.0009311830786492616,0.12022640446309713,0.00027421538379363507,0.1680696356103591,3.0463927445745893e-05,0.0003468853974293431,0.000340766137125304,0.00030959585765022305,0.021546112612524444,0.663645666846226
0.015554296875000002,533.6932876187306,1.7936710197656265,0.5720557145405408,0.02409910291117597,2.0321028392897914e-05,4.228599212463767e-09,1.122881462286515e-11,1.7437016631379304e-05,1.320231840581624e-07,0.00011441850997661038,0.0009551349387489071,0.1198433816895646,0.0002869378279522285,0.16791599236734228,3.1483042882177284e-05,0.0003553021241148958,0.00033962599593359875,0.00030993755764119384,0.021963312259937796,0.6637474764666934
0.015555175781250001,537.4379546086548,1.8058876581359444,0.5681858183363151,0.024066136200480752,2.1048721973575897e-05,4.599868188491734e-09,1.2614551854651498e-11,1.8010862670647108e-05,1.4119515647812948e-07,0.00011783585499762026,0.0009795790275999494,0.11945962444504402,0.00030008359973002815,0.16775969155215037,3.252818813568789e-05,0.0003636811904534035,0.0003383593491956395,0.00031018017537186944,0.022384945802656604,0.6638481492219006
0.015556054687500001,541.2098328151118,1.8181935715992243,0.56434021816372,0.024032462615596235,2.1798936263585273e-05,4.99859957883637e-09,1.4149093884805881e-11,1.860206090952733e-05,1.509177770772368e-07,0.00012133101628345039,0.0010045221530239536,0.11907515830931524,0.00031365835939385286,0.16760073746383233,3.359970614659894e-05,0.0003720132707133065,0.0003369715635821318,0.0003103257956580273,0.022810975381795957,0.6639476874369601
0.015556933593750003,545.0084202026027,1.8305870896612189,0.5605194981730419,0.023998074876152548,2.2572158173626605e-05,5.426353175591681e-09,1.5845640996146427e-11,1.9211047112934996e-05,1.6121901553371288e-07,0.0001249050502721733,0.0010299711571453716,0.11869000875598869,0.00032766751182964975,0.1674391347607387,3.469795456354402e-05,0.00038028928304667585,0.00033546812260978653,0.0003103766124853153,0.023241362236673103,0.6640460938119938
0.015557812500000002,548.8332134812588,1.8430665388292264,0.5567242067720185,0.02396296568708445,2.336888728484822e-05,5.884744527226738e-09,1.7718272582703876e-11,1.9838263040373597e-05,1.7212812989620325e-07,0.0001285590178418451,0.0010559329158175226,0.11830420113768357,0.0003421162012280096,0.1672748884231835,3.582330827028551e-05,0.00038850042357463827,0.00033385460065483454,0.0003103349171194397,0.02367606678667073,0.6641433713999533
0.015558691406250002,552.6837088441998,1.8556302451025328,0.5529548570167166,0.023927127736556263,2.4189637215666292e-05,6.375445947109036e-09,1.9781982987069735e-11,2.0484156409643615e-05,1.8367574231608392e-07,0.00013229398468908436,0.0010824143380002344,0.1179177606711913,0.00035700930672853426,0.16710800371601428,3.697616196236963e-05,0.00039663819832007005,0.0003321366376291885,0.00031020308634297026,0.024115048713051188,0.6642395235849189
0.015559570312500003,556.559402680343,1.868276536378987,0.5492119270759058,0.02389055369388318,2.503493706075198e-05,6.900187675469144e-09,2.2052718114610985e-11,2.114918086528894e-05,1.9589392073193977e-07,0.0001361110217181321,0.0011094223650837812,0.11753071242267962,0.00037235143902210175,0.16693848615122903,3.815693275662614e-05,0.00040469445281957566,0.0003303199144719871,0.00030998357088910113,0.024558267040420356,0.6643345540609394
0.015560449218750003,560.4597922608614,1.8810037447715684,0.5454958607638855,0.02385323620746036,2.5905332897936844e-05,7.460759227230742e-09,2.4547413015792165e-11,2.1833795951427516e-05,2.0881626721937444e-07,0.00014001120543850702,0.0011369639701550556,0.11714308129297518,0.0003881469379043537,0.1667663414507689,3.9366062816273805e-05,0.0004126613992750004,0.00032841012959385145,0.0003096788841366023,0.025005680217571106,0.6644284668114815
0.015561328125000003,564.3843763976911,1.8938102088294924,0.5418070681366355,0.02381516790271111,2.680138935819622e-05,8.059010959760065e-09,2.7284030686942762e-11,2.2538467088447462e-05,2.224780138229773e-07,0.0001439956183693781,0.0011650461572018035,0.11675489200296292,0.00040439987076758445,0.16659157550961542,4.060402197427255e-05,0.00042053164113287425,0.00032641297639506847,0.00030929159112378865,0.025457246197445507,0.6645212660895448
0.015562207031250002,568.3326560724797,1.906694275658382,0.5381459261463037,0.023776341380067918,2.7723691253246757e-05,8.696855896436238e-09,3.0281602417626365e-11,2.326366555284154e-05,2.3691612685550588e-07,0.0001480653494485779,0.0011936759602490334,0.11636616907916111,0.0004211140320114964,0.16641419435932547,4.187131033755216e-05,0.000428298195007892,0.0003243341219624247,0.00030882429793280383,0.025912922515940483,0.6646129563984848
0.015563085937500002,572.3041350348211,1.919654302935574,0.5345127793487895,0.023736749212998457,2.8672845254797608e-05,9.37627184417747e-09,3.356027013586132e-11,2.4009868459324393e-05,2.521694208987792e-07,0.00015222149444445504,0.0012228604424232563,0.11597693683950785,0.00043829294334887895,0.16623420413212586,4.31684608550549e-05,0.00043595450989480396,0.00032217918703243757,0.000308279641488893,0.026372666369322968,0.6647035424735899
0.015563964843750002,576.2983203686665,1.9326886608167748,0.5309079406593434,0.023696383946089947,2.9649481618932944e-05,1.0099303845646912e-08,3.7141331425407596e-11,2.4777558744174108e-05,2.6827868409042676e-07,0.00015646515636864026,0.0012526066949387364,0.11558721937940793,0.00045593985497663293,0.16605161102569044,4.449604183287421e-05,0.000443494483639697,0.0003199537272918855,0.00030766027981275903,0.026836434690014645,0.6647930292644433
0.015564843750000001,580.3147230260469,1.9457957337311442,0.5273316921511135,0.02365523809320542,3.065425594861789e-05,1.08680670100088e-08,4.104728833432885e-11,2.5567225148573597e-05,2.8528681676303134e-07,0.00016079744588788907,0.0012829218359998583,0.11519704055808427,0.00047405774757826617,0.16586642126871795,4.585465938033589e-05,0.00045091247666758267,0.00031766321606976726,0.000306968882757625,0.027304184220526308,0.6648814219180964
0.015565722656250001,584.3528583274245,1.9589739220624693,0.523784285891646,0.023613304135725734,3.168785098685483e-05,1.1684749769913423e-08,4.5301902030556744e-11,2.6379362200549358e-05,3.0323898615744377e-07,0.00016521948173320569,0.0013138130096130645,0.11480642398527728,0.0004926493351199482,0.1656786410874228,4.724495977155777e-05,0.0004582033229876037,0.0003153130284583738,0.00030620812325634017,0.02777587158533532,0.6649687257630735
0.0155666015625,588.4122464281736,1.9722216437147606,0.5202659448124658,0.023570574520891334,3.275097843259042e-05,1.2551617617025e-08,4.993025738200525e-11,2.7214470193929403e-05,3.2218280081408044e-07,0.00016973239110450056,0.0013452873843010334,0.1144153930083341,0.0005117170683987417,0.1654882766730485,4.8667631707845945e-05,0.00046536233851991905,0.0003129084268851714,0.0003053806690978294,0.028251453360514895,0.6650549462942209
0.015567480468750002,592.49241275087,1.9855373355611934,0.5167768636069852,0.02352704166025803,3.384438077108836e-05,1.3471017374029905e-08,5.495884594400171e-11,2.80730551625679e-05,3.4216850942408795e-07,0.00017433731006910214,0.0013773521517108174,0.11402397069972672,0.0005312631392987312,0.16529533415050482,5.01234084672243e-05,0.00047238532680923806,0.0003104545481417454,0.00030448917524644964,0.028730886140940794,0.6651400891584072
0.015568359375000002,596.5928883831839,1.9989194547757079,0.5133172096521853,0.023482697928281684,3.496883311012402e-05,1.44453820677807e-08,6.041568544222305e-11,2.8955628847895994e-05,3.632492304836195e-07,0.00017903538395243522,0.001410014525105859,0.11363217984504069,0.0005512894857080978,0.16509981954822936,5.161306992840793e-05,0.00047926858220873725,0.0003079563918612497,0.00030353627671244536,0.029214126604910486,0.6652241601410742
0.015569238281250002,600.7132104414832,2.012366480047661,0.5098871239495619,0.023437535661045224,3.612514501310372e-05,1.5477236476115485e-08,6.633051471168169e-11,2.9862708657718342e-05,3.8548122114859405e-07,0.0001838277677194325,0.0014432817377313934,0.1132400429314583,0.0005717977970491513,0.164901738769361,5.313744445770142e-05,0.00048600889063514556,0.0003054188104214788,0.0003025245819766556,0.029701131576046452,0.6653071651536391
0.015570117187500003,604.8529224001335,2.0258769126795384,0.5064867220812286,0.023391547155144264,3.7314162319887615e-05,1.6569203429492056e-08,7.273514815563848e-11,3.079481761393988e-05,4.0892419635864927e-07,0.0001887156263449959,0.0014771610410382597,0.112847582136782,0.0005927895203706708,0.16470109756431875,5.469741064836237e-05,0.0004926035280098688,0.00030284650023717125,0.00030145666696808576,0.030191858082339946,0.6653891102217289
0.015571875000000002,613.1888990748446,2.05308266840454,0.49977517838515584,0.02329708324844725,3.979251295726554e-05,1.8941023734515315e-08,8.71131823788226e-11,3.273528989447446e-05,4.596183722641327e-07,0.0001987794059704107,0.0015467667758974498,0.11206178450509759,0.0006362222274615051,0.1642922165225516,5.7926448687694747e-05,0.0005053491804647732,0.0002976120242282716,0.000299160384983504,0.03118423482250381,0.6655498580043452
0.015573632812500002,621.5964789315765,2.0805223879904964,0.49318371326479393,0.023199255612518295,4.241120771809947e-05,2.1584010564361122e-08,1.0384000700071578e-10,3.478079383413443e-05,5.158646024208106e-07,0.00020923354867374838,0.0016188788649129226,0.11127494944705066,0.0006815964969026269,0.16387327026580747,6.130849998237462e-05,0.0005174959808981472,0.00029229184010461594,0.00029667139982633776,0.032190857493180576,0.665706460996137
0.015575390625000001,630.0722929651085,2.10818507527106,0.4867123711641798,0.023098002572153546,4.517824086514251e-05,2.4522113722807617e-08,1.2321661945659443e-10,3.6935603776238944e-05,5.782384847436038e-07,0.0002200874200925394,0.001693554391228025,0.11048724123952791,0.0007289158667621407,0.16344429874957575,6.485243361872775e-05,0.0005290396478422563,0.0002869169130308849,0.0002940084997675262,0.03321139666145065,0.6658589688764935
0.0155771484375,638.6130939596824,2.1360601617155486,0.4803608883433953,0.022993261868195183,4.810226495363806e-05,2.7781084855197494e-08,1.4557601449211447e-10,3.920407341600141e-05,6.473753022458406e-07,0.0002313505664985875,0.001770850525247766,0.10969881845213826,0.0007781807066693424,0.16300533742278192,6.856800915145436e-05,0.0005399829985798606,0.00028151536466458903,0.0002911895591266916,0.034245530600826406,0.6660074322857872
